run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0083,MPCC_P,cc,1,Vbat,step,8.76376161327367,141.851792706962,50,0,,,0,0,50,0,0.103502621560227,0.454694426699207,0.8442826086166,0.265473325667092,,0,0,20,0,0,OK
