run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0318,MPCC_R,cc,1,Vbat,step,-12.4404524998557,55.8792911185062,50,0,,,0,0,50,0,0.082735382279524,0.309698146070622,0.686120320823866,0.181117493960033,Iac,1.7667862725087,0,20,0.839276916348548,-23.1757028765705,OK
