run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0203,MPCC_D_R,cv,1,Ibat,step,6.42012644735599,25.9795501010038,50,0,,,0,0,50,0,0.0811710022633244,0.537779430134968,0.806336808525713,0.29394952931817,,0,0,20,0,0,OK
