run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0186,MPCC_D_F1,cc,1,Vac,sine,38.3943423489533,184.359222330876,50,24.9481704664703,,,0,0,50,0,0.145799860818968,0.375538170659422,0.864856456985136,0.234151868811957,,0,0,20,0,0,OK
