run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0058,MPCC_D,cc,1,Vac,step,38.909214279756,268.024329058208,50,0,,,0,0,50,0,0.0934451008660938,0.42352178351537,0.668905516648784,0.214352316465544,Vac,5.10030594713501,0.664683168983121,20,0.775499057573564,21.4901569885254,OK
