run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0149,MPCC_D_R,cc,2,Iac,ramp,2.32629426073233,8.44358360269482,50,0,Vdc,pulse,-39.4337608032928,136.757170463884,50,0,0.179147297907309,0.48830095217118,0.859518046958797,0.281958071553646,,0,0,20,0,0,OK
