run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0024,MPCC_D_R,cc,2,Vac,step,-18.439300355306,130.217655913261,50,0,Vbat,pulse,-14.2846551015476,65.5404798024089,50,0,0.160976148531416,0.698582290035639,0.705016824945713,0.172211270792812,,0,0,20,0,0,OK
