run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0178,MPCC_D_F1,cv,1,Ibat,step,-1.32433578836058,21.6826274993982,50,0,,,0,0,50,0,0.193673308817115,0.522203835694709,0.83283043898891,0.275311387867903,,0,0,20,0,0,OK
