run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0158,CRPR,cv,1,Vbat,step,-10.1927085908439,35.3163374360841,50,0,,,0,0,50,0,0.173157076798907,0.566536889481526,0.78780418329563,0.248839429762064,,0,0.771382499204949,20,0,0,OK
