run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0128,MPCC_D_R,cc,0,,,0,0,50,0,,,0,0,50,0,0.146821190074331,0.616239740808893,0.660398360936922,0.147784866938103,,0,0,20,0.789109873627724,12.1944757044516,OK
