run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0233,CRPR,cc,1,Iac,sine,19.2506703167632,132.303305910942,50,318.376687927265,,,0,0,50,0,0.0722635663498795,0.347349541595709,0.874935043865855,0.169781098165456,,0,0.978225253753583,20,0,0,OK
