run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0263,MPCC_D,cc,1,Iac,sine,11.3225318990231,43.0128076042276,50,293.602886908351,,,0,0,50,0,0.0810306516045685,0.696604324410315,0.780400647729543,0.283382018246718,Vdc,4.00998885848792,0.881024794694317,20,0,0,OK
