run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0005,MPCC_P,cc,0,,,0,0,50,0,,,0,0,50,0,0.141761579435397,0.606363142592126,0.87965272698448,0.197682237758966,,0,0.734474552897563,5,0,0,OK
