run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0262,MPCC_P,cc,1,Iac,sine,9.23722228405602,60.4095217391791,50,127.625391656899,,,0,0,50,0,0.0848356400952963,0.326047242855055,0.841623797141883,0.288356244040878,,0,0,20,0,0,OK
