run_id,VARIANT_NAME,op,n_inj,channel1,shape1,amp1,k1,f1,phase1,channel2,shape2,amp2,k2,f2,phase2,period,duty,t_on,dwell,noise_ch,noise_amp,chg_t,chg_I,vref_t,vref_dV,status
D0148,MPCC_D_F1,cv,0,,,0,0,50,0,,,0,0,50,0,0.140960769648425,0.390689701928404,0.665611281465365,0.21515078243898,,0,0,20,0,0,OK
