-8.149109 -8.182007 -7.240845 -10.44556 -8.993164
-7.890869 -7.224365 -6.687988 -11.19751 -9.486633
-8.179138 -8.007019 -7.080872 -10.93628 -9.297974
-8.434082 -8.036255 -7.516968 -10.50122 -9.126892
-8.408142 -8.049072 -7.552673 -10.44171 -9.162354
-7.576477 -6.427795 -6.057495 -11.02161 -9.194092
-7.846191 -7.191467 -6.596985 -10.63867 -9.008423
-3.996338 1.250854 -0.1834717 -4.945312 -5.775146
-7.818176 -7.109375 -6.772644 -9.904114 -8.490356
-8.032288 -7.713928 -6.893372 -10.21295 -8.723511
-7.187439 -6.05304 -5.077393 -10.44031 -8.369873
-4.392395 -3.83905 3.141296 -6.745361 -5.890686
-6.428345 -6.207092 -4.955811 -9.02002 -6.559509
-8.151428 -7.880005 -7.279053 -10.16309 -8.916809
-8.902466 -7.822876 -6.049561 -9.133423 -6.881104
-5.7724 -4.468445 -3.187622 1.823242 -3.483521
-7.062683 -4.994385 -2.027588 -5.149292 -3.997253
-8.955627 -6.569885 -5.052307 -8.5 -4.811218
-8.971741 -8.00177 -6.040527 -8.72699 -5.088074
-1.958435 -3.498108 -2.717896 0.5375366 -3.841431
-6.643677 -6.466919 -6.073364 -6.681335 -7.895508
-5.642334 -5.195557 -4.790344 -5.741943 -6.555359
-6.316284 -4.895691 -5.013245 -6.392822 -7.754395
-7.698608 -6.89502 -6.354248 -10.87469 -9.097473
-2.319641 -3.146057 -2.655334 -2.756409 -0.7982178
-6.260437 -4.907532 -4.492371 -4.831787 -4.035339
-7.357605 -6.315186 -6.135315 -6.106323 -5.637695
-9.109802 -8.418579 -7.608154 -7.993347 -9.19928
-8.410034 -8.281677 -6.683533 -9.27594 -8.765259
-8.324158 -8.205078 -6.617126 -9.342712 -8.971863
-6.316284 -5.259705 -4.093201 -6.784424 -4.702698
-7.188232 -6.081848 -5.201111 -7.843201 -5.875122
-9.227966 -8.324341 -6.419189 -9.58905 -7.015137
-4.290588 -2.177002 2.148865 -5.614685 -5.664856
-8.862854 -7.470947 -5.707642 -8.93927 -6.348145
-9.686279 -8.338257 -6.858032 -9.809082 -6.967651
-8.004211 -7.313171 -6.862976 -11.13574 -9.427429
5.923767 -5.189331 -4.095032 -3.273193 -2.549622
-4.59436 -5.860168 -3.33783 -7.436646 -4.9776
-8.132141 -7.911743 -7.213989 -10.32098 -8.96106
-8.392273 -8.416382 -7.593811 -10.42065 -9.159851
-8.033569 -7.586731 -6.842163 -11.07874 -9.328735
-8.453674 -8.115662 -7.460327 -10.69519 -9.277893
-8.352722 -7.977722 -7.451599 -10.51855 -9.085205
-8.171265 -8.12854 -7.281616 -10.37115 -8.9375
-8.186401 -7.872925 -6.839355 -9.142517 -8.693115
-8.016418 -7.753052 -5.015076 -9.170837 -8.436951
-7.897705 -7.656189 -5.780212 -8.78894 -8.510559
-8.310791 -8.105835 -6.463562 -9.382141 -9.050049
-8.040039 -7.567749 -6.612915 -9.17157 -8.556335
-5.075378 -3.701782 1.515991 -6.159668 -4.894165
-4.590637 -3.626038 2.09375 -6.321228 -4.78656
-8.104614 -7.899231 -6.02356 -9.296448 -8.779602
-8.290771 -8.163513 -6.637451 -9.286377 -8.986023
-6.616516 -6.425293 -5.728149 -6.684692 -8.167664
-3.711182 0.1850586 -1.926331 -2.400269 -0.2063599
-4.047607 0.3605347 -2.481079 -2.998962 0.1853027
-6.603699 -5.220032 -5.517151 -6.594543 -7.866211
-6.480408 -6.008179 -5.701904 -6.744873 -8.112183
-9.000305 -7.869812 -6.1828 -9.151489 -6.865662
-3.671021 -4.367859 -2.387939 0.9656372 -3.598633
-8.852417 -6.895508 -5.523071 -8.558167 -6.00061
-9.60498 -7.823914 -6.619385 -9.372009 -6.629883
-9.058533 -8.215454 -6.334534 -9.5755 -7.191406
-4.378235 -0.9262085 -1.978271 -1.030457 -2.71814
-6.668518 -5.698059 -6.039001 -5.173401 -4.061829
-7.513184 -7.061462 -7.013977 -5.494141 -4.349304
-10.59943 -7.419373 -5.119812 -11.27087 -7.189392
-9.385132 -8.264587 -6.495911 -9.605652 -6.981201
-9.602295 -8.587646 -6.757996 -9.75238 -7.06311
-9.488037 -8.03772 -6.763184 -9.532227 -6.774353
-9.636292 -8.370483 -6.758118 -9.809692 -6.984253
-8.192261 -7.735596 -7.012573 -11.02454 -9.447998
-2.89032 1.376526 -1.712524 -2.6875 -3.692871
-8.726074 -5.7323 -5.319946 -8.212219 -6.186523
-8.82135 -5.829529 -5.444824 -8.290527 -6.395325
-7.749329 -6.712402 -6.331787 -10.89191 -9.060852
-8.010071 -7.438904 -6.804077 -10.61664 -9.044006
-6.610352 -6.485229 -4.549011 -8.477234 -6.575378
-7.016602 -7.404114 -5.70874 -9.256287 -7.092896
-6.956299 -7.378723 -5.637268 -9.193542 -7.049927
2.263855 -2.785522 -1.693054 -4.261719 -2.817932
3.155212 -4.041992 -0.9110107 -5.428711 -3.714172
-7.477173 -7.009094 -4.16333 -8.680237 -8.089539
-8.132935 -7.963989 -6.552734 -9.106689 -8.922485
-7.984985 -7.416321 -6.755188 -11.22351 -9.498901
-4.235901 -2.37915 1.079468 -8.082092 -6.782959
-8.489502 -8.024109 -7.403015 -10.71411 -9.160339
-8.388367 -8.120544 -7.586975 -10.50146 -9.285645
-6.962585 -8.886658 -6.059448 -6.924011 -5.798706
-4.576111 -6.552429 -4.235291 -3.272095 -0.2918701
-3.530945 -3.279114 -1.577881 -3.491821 -3.94397
-7.545837 -8.027832 -6.697632 -7.36969 -6.165161
-7.457153 -8.538025 -6.719116 -7.373962 -6.247192
-4.249268 4.43573 -5.687378 -9.821716 -4.030273
-3.379822 -1.670532 0.01177979 -6.685974 -4.047363
-5.786499 -6.404419 -5.945862 -9.328308 -7.247498
-5.934326 -6.602722 -6.142578 -9.477356 -7.399414
-5.103699 1.134094 1.130005 -4.259338 -4.539062
-3.499329 1.973328 1.833557 -4.74054 -4.53009
-8.952576 -7.880066 -6.118469 -9.177856 -6.640076
-9.484985 -8.026672 -6.705994 -9.611389 -6.814941
-7.175354 -7.671082 -6.518066 -9.875427 -9.515015
-6.669678 -6.529907 -5.718994 -6.649048 -8.062988
0.5256348 -4.27771 -3.746094 -1.351562 -0.5428467
-3.974609 -3.565857 -2.767944 -3.112793 -3.010986
-7.733704 -5.847351 -5.539734 -7.433838 -6.291321
-9.063477 -8.463867 -6.283447 -9.719971 -7.286621
-1.300415 -4.402771 -2.45813 1.770081 1.933167
