epoch,complex_mae,learning_rate,loss,val_complex_mae,val_loss
60,0.020679082721471786,0.0007999999797903001,0.0008681568433530629,0.026057133451104164,0.0013622409896925092
61,0.019069915637373924,0.00039999998989515007,0.0007643345161341131,0.02597843110561371,0.0013633851194754243
62,0.019796231761574745,0.00039999998989515007,0.0008044527494348586,0.026005640625953674,0.0013408444356173277
63,0.020067721605300903,0.00039999998989515007,0.0008227272192016244,0.027005337178707123,0.0014395089820027351
64,0.01895444095134735,0.00039999998989515007,0.000754412729293108,0.024822786450386047,0.001263635465875268
65,0.019037757068872452,0.00039999998989515007,0.0007539711659774184,0.026210764423012733,0.00133308838121593
66,0.01981675997376442,0.00039999998989515007,0.000798374880105257,0.025640590116381645,0.0012898427667096257
67,0.018822941929101944,0.00039999998989515007,0.0007390996324829757,0.025792744010686874,0.001319101662375033
68,0.019298125058412552,0.00039999998989515007,0.000762064300943166,0.02524426393210888,0.0012639573542401195
69,0.019265277311205864,0.00039999998989515007,0.0007622804841957986,0.02430150844156742,0.001211496302857995
70,0.019678249955177307,0.00039999998989515007,0.0007777336868457496,0.0255308635532856,0.0012922128662467003
71,0.01992080546915531,0.00039999998989515007,0.0008004651172086596,0.024909822270274162,0.001247366308234632
72,0.019031379371881485,0.00039999998989515007,0.000743668875657022,0.024573318660259247,0.0012317996006458998
73,0.018696745857596397,0.00039999998989515007,0.0007239978294819593,0.024579867720603943,0.0012435137759894133
74,0.018940133973956108,0.00039999998989515007,0.0007353652035817504,0.025177745148539543,0.0012749574379995465
75,0.019396774470806122,0.00039999998989515007,0.0007655578083358705,0.025397030636668205,0.0012918224092572927
76,0.019895039498806,0.00039999998989515007,0.0007884224178269506,0.025247441604733467,0.0012570489197969437
77,0.019419508054852486,0.00039999998989515007,0.0007525070104748011,0.024617712944746017,0.0012162814382463694
78,0.018991118296980858,0.00039999998989515007,0.0007271149661391973,0.024320103228092194,0.0011880927486345172
79,0.01928434707224369,0.00039999998989515007,0.0007515542674809694,0.023685166612267494,0.0011753340950235724
80,0.018879687413573265,0.00039999998989515007,0.0007295323885045946,0.025645099580287933,0.001285489066503942
81,0.019645055755972862,0.00039999998989515007,0.0007634882931597531,0.024378815665841103,0.0012083837063983083
82,0.018142687156796455,0.00019999999494757503,0.0006745901191607118,0.024476710706949234,0.0012201101053506136
83,0.018124692142009735,0.00019999999494757503,0.0006731583853252232,0.023674720898270607,0.0011440060334280133
84,0.01858832873404026,0.00019999999494757503,0.0006982673075981438,0.02425982430577278,0.0011826276313513517
85,0.01853974163532257,0.00019999999494757503,0.0006975209689699113,0.023974714800715446,0.001157178427092731
86,0.01837514340877533,0.00019999999494757503,0.0006899233558215201,0.02361280843615532,0.001168669550679624
87,0.018589947372674942,0.00019999999494757503,0.0007031706045381725,0.025964658707380295,0.0013131607556715608
88,0.01925760507583618,0.00019999999494757503,0.0007311028311960399,0.025591593235731125,0.0012868409976363182
89,0.01853511482477188,0.00019999999494757503,0.0006902152672410011,0.02413223311305046,0.0011740742484107614
90,0.01891348883509636,0.00019999999494757503,0.0007170377066358924,0.02520177513360977,0.0012571190018206835
91,0.018732955679297447,0.00019999999494757503,0.0007056837202981114,0.02457231655716896,0.0012065140763297677
92,0.019231826066970825,0.00019999999494757503,0.00073055928805843,0.026949042454361916,0.001391437603160739
93,0.018803877755999565,0.00019999999494757503,0.0007053798763081431,0.023627951741218567,0.001121983746998012
94,0.017962820827960968,9.999999747378752e-05,0.0006584000657312572,0.02509382553398609,0.0012301099486649036
95,0.018125921487808228,9.999999747378752e-05,0.0006688569555990398,0.02555534429848194,0.0012584420619532466
96,0.01816299557685852,9.999999747378752e-05,0.0006639040075242519,0.025350667536258698,0.0012512416578829288
97,0.01775367744266987,9.999999747378752e-05,0.0006434253300540149,0.025607198476791382,0.0013035123702138662
98,0.018566666170954704,9.999999747378752e-05,0.0006853899685665965,0.023426266387104988,0.0011286515509709716
99,0.018071303144097328,9.999999747378752e-05,0.0006615687161684036,0.024550890550017357,0.0012206205865368247
100,0.018374212086200714,9.999999747378752e-05,0.000673851347528398,0.024880535900592804,0.0012175459414720535
101,0.018513571470975876,9.999999747378752e-05,0.0006800744449719787,0.02319689653813839,0.0011229238007217646
102,0.018488038331270218,9.999999747378752e-05,0.0006850092904642224,0.024964027106761932,0.00123805389739573
103,0.018419044092297554,9.999999747378752e-05,0.0006759469979442656,0.023950643837451935,0.0011589728528633714
104,0.01867825724184513,9.999999747378752e-05,0.0006902986788190901,0.02403230220079422,0.0011873701587319374
105,0.0187391210347414,9.999999747378752e-05,0.0006957777077332139,0.023336000740528107,0.0011318090837448835
106,0.017743349075317383,4.999999873689376e-05,0.0006428729393519461,0.024180619046092033,0.0011739599285647273
107,0.0179312564432621,4.999999873689376e-05,0.000645907421130687,0.02327910251915455,0.0011121603893116117
108,0.017776744440197945,4.999999873689376e-05,0.0006382851279340684,0.024801192805171013,0.0011990664061158895
109,0.01790209487080574,4.999999873689376e-05,0.0006442866870202124,0.024004574865102768,0.0011779828928411007
110,0.017827648669481277,4.999999873689376e-05,0.0006443240563385189,0.025055374950170517,0.0012135523138567805
111,0.018552174791693687,4.999999873689376e-05,0.0006754500791430473,0.0245146956294775,0.0012040057918056846
112,0.017597990110516548,4.999999873689376e-05,0.0006330161704681814,0.02413073368370533,0.0011601205915212631
113,0.01825934462249279,4.999999873689376e-05,0.0006646841648034751,0.024245966225862503,0.0011625150218605995
114,0.01779237762093544,4.999999873689376e-05,0.0006369038601405919,0.02356298267841339,0.0011269102105870843
115,0.018106991425156593,4.999999873689376e-05,0.0006544464267790318,0.022981911897659302,0.0011071197222918272
116,0.017843902111053467,4.999999873689376e-05,0.0006429821951314807,0.024612145498394966,0.0011890992755070329
117,0.017919789999723434,4.999999873689376e-05,0.0006433659000322223,0.02504582703113556,0.0012258227216079831
118,0.0179947167634964,4.999999873689376e-05,0.0006482343887910247,0.02444758452475071,0.0011860434897243977
119,0.017889035865664482,4.999999873689376e-05,0.0006462482851929963,0.023510724306106567,0.0011134759988635778
120,0.017915276810526848,4.999999873689376e-05,0.0006490669911727309,0.02459675259888172,0.0011814822209998965
121,0.01803184673190117,4.999999873689376e-05,0.0006508922670036554,0.02504870481789112,0.001226586289703846
122,0.017985831946134567,4.999999873689376e-05,0.0006469243089668453,0.024565957486629486,0.0012076040729880333
123,0.018014971166849136,4.999999873689376e-05,0.0006522363983094692,0.02466345578432083,0.001195055665448308
124,0.01796770840883255,4.999999873689376e-05,0.0006482935277745128,0.024791397154331207,0.0012201397912576795
125,0.01842341385781765,4.999999873689376e-05,0.0006730523309670389,0.024711916223168373,0.001209049136377871
126,0.01830349490046501,4.999999873689376e-05,0.0006652872543781996,0.024419041350483894,0.0011817578924819827
127,0.018673673272132874,4.999999873689376e-05,0.0006803373689763248,0.02495594322681427,0.0012064622715115547
128,0.017566777765750885,2.499999936844688e-05,0.0006232336745597422,0.02461058832705021,0.0011837654747068882
129,0.01810522750020027,2.499999936844688e-05,0.000647868262603879,0.024933071807026863,0.0012419327395036817
130,0.018333042040467262,2.499999936844688e-05,0.000662243808619678,0.025331487879157066,0.0012063756585121155
131,0.01836467534303665,2.499999936844688e-05,0.0006664740503765643,0.024463210254907608,0.0011957277311012149
132,0.01838463731110096,2.499999936844688e-05,0.0006665801047347486,0.025098130106925964,0.0012254402972757816
133,0.018338089808821678,2.499999936844688e-05,0.0006603390211239457,0.024246500805020332,0.0011758706532418728
134,0.01794452778995037,2.499999936844688e-05,0.0006421220605261624,0.0234337467700243,0.001120536238886416
135,0.018187912181019783,2.499999936844688e-05,0.000652139657177031,0.02560720033943653,0.0012365675065666437
136,0.018277233466506004,2.499999936844688e-05,0.000657352211419493,0.023135080933570862,0.0011142517905682325
137,0.018398363143205643,2.499999936844688e-05,0.0006627558614127338,0.024692663922905922,0.0011975403176620603
138,0.01760643720626831,2.499999936844688e-05,0.000623311207164079,0.02421676367521286,0.0011706076329573989
139,0.017977727577090263,2.499999936844688e-05,0.0006466993363574147,0.024138854816555977,0.0011663860641419888
140,0.017788337543606758,1.249999968422344e-05,0.0006283993716351688,0.02370510809123516,0.001141551649197936
141,0.017213745042681694,1.249999968422344e-05,0.0006066501955501735,0.02336670644581318,0.0011123180156573653
142,0.01735125482082367,1.249999968422344e-05,0.0006158888572826982,0.023280682042241096,0.0011273100972175598
143,0.01789070852100849,1.249999968422344e-05,0.0006385357119143009,0.02464582584798336,0.0011750002158805728
144,0.017799658700823784,1.249999968422344e-05,0.0006322695990093052,0.02344360761344433,0.001131816883571446
145,0.017573434859514236,1.249999968422344e-05,0.0006226975237950683,0.023281868547201157,0.0011167130433022976
146,0.01744287833571434,1.249999968422344e-05,0.0006132235284894705,0.02369225211441517,0.0011272691190242767
147,0.017726849764585495,1.249999968422344e-05,0.0006337454542517662,0.023244846612215042,0.001095872838050127
148,0.01726900413632393,1.249999968422344e-05,0.0006092155817896128,0.02356615476310253,0.0011236438294872642
149,0.017615152522921562,1.249999968422344e-05,0.0006271956372074783,0.02489583194255829,0.0012206442188471556
150,0.017651373520493507,1.249999968422344e-05,0.0006287331343628466,0.02457820437848568,0.001186124049127102
151,0.017755407840013504,1.249999968422344e-05,0.0006293844780884683,0.023912914097309113,0.0011404905235394835
152,0.01723196730017662,6.24999984211172e-06,0.0006028380012139678,0.02374669909477234,0.0011246124049648643
153,0.017681265249848366,6.24999984211172e-06,0.0006308763986453414,0.02459174394607544,0.0012333281338214874
154,0.017505669966340065,6.24999984211172e-06,0.0006179189658723772,0.02448847144842148,0.0011929646134376526
155,0.01734132319688797,6.24999984211172e-06,0.0006165407248772681,0.0240593571215868,0.0011624977923929691
156,0.017538372427225113,6.24999984211172e-06,0.0006216484471224248,0.023349430412054062,0.0011013528564944863
157,0.017488278448581696,6.24999984211172e-06,0.0006206068792380393,0.023734722286462784,0.001125994953326881
158,0.01783394254744053,6.24999984211172e-06,0.0006339483661577106,0.02431906946003437,0.0011641717283055186
159,0.017717642709612846,6.24999984211172e-06,0.0006314017227850854,0.026446131989359856,0.0012785443104803562
160,0.017574138939380646,6.24999984211172e-06,0.0006224614335224032,0.024944111704826355,0.001225756830535829
161,0.017608975991606712,6.24999984211172e-06,0.0006224357639439404,0.024249868467450142,0.0011873366311192513
162,0.017590267583727837,6.24999984211172e-06,0.0006241496885195374,0.023190246894955635,0.0011006001150235534
163,0.01765313185751438,6.24999984211172e-06,0.0006238024216145277,0.024934081360697746,0.001237819786183536
164,0.0174519382417202,3.12499992105586e-06,0.0006157475290820003,0.024493347853422165,0.0011876026401296258
165,0.01734376884996891,3.12499992105586e-06,0.00060908158775419,0.02415013499557972,0.0011999853886663914
166,0.01722216047346592,3.12499992105586e-06,0.000606447400059551,0.023179810494184494,0.0010994657641276717
167,0.017422236502170563,3.12499992105586e-06,0.0006121784681454301,0.02343130297958851,0.001103365095332265
168,0.017765922471880913,3.12499992105586e-06,0.0006334983045235276,0.024276576936244965,0.0011469656601548195
169,0.017528599128127098,3.12499992105586e-06,0.0006189988343976438,0.02338688261806965,0.0010968782007694244
170,0.01755870133638382,3.12499992105586e-06,0.0006185619276948273,0.02396443299949169,0.0011384276440367103
171,0.01781015656888485,3.12499992105586e-06,0.0006346058798953891,0.023826437070965767,0.001148644951172173
172,0.01742456667125225,3.12499992105586e-06,0.0006120415055193007,0.023587767034769058,0.0011115300003439188
173,0.0175790898501873,3.12499992105586e-06,0.0006194838206283748,0.02420475147664547,0.0011754074366763234
174,0.017735593020915985,3.12499992105586e-06,0.0006294862250797451,0.02361590415239334,0.0011188233038410544
175,0.017914505675435066,3.12499992105586e-06,0.0006405632011592388,0.024415843188762665,0.0011668814113363624
176,0.017086684703826904,1.56249996052793e-06,0.0005960751441307366,0.023456552997231483,0.0011078747920691967
177,0.01699470356106758,1.56249996052793e-06,0.0005884694401174784,0.023441234603524208,0.0011042819824069738
178,0.017439356073737144,1.56249996052793e-06,0.0006184409721754491,0.024400530382990837,0.0012030649231746793
179,0.01757713407278061,1.56249996052793e-06,0.00062422058545053,0.023075880482792854,0.0011117177782580256
180,0.01720556430518627,1.56249996052793e-06,0.0006082764593884349,0.023453785106539726,0.0011261019390076399
181,0.017518553882837296,1.56249996052793e-06,0.0006199200288392603,0.023266980424523354,0.0011219772277399898
182,0.01771247573196888,1.56249996052793e-06,0.0006308114971034229,0.024804582819342613,0.0011815524194389582
183,0.017566170543432236,1.56249996052793e-06,0.0006205730023793876,0.02281234599649906,0.0010905436938628554
184,0.01754830591380596,1.56249996052793e-06,0.0006227336125448346,0.02373415417969227,0.001130966586060822
185,0.017294593155384064,1.56249996052793e-06,0.0006091956747695804,0.023911794647574425,0.0011737588793039322
186,0.01746104098856449,1.56249996052793e-06,0.0006165686063468456,0.02378746122121811,0.001144820125773549
187,0.017987549304962158,1.56249996052793e-06,0.0006427321932278574,0.024136222898960114,0.0011698422022163868
188,0.017201421782374382,9.999999974752427e-07,0.0006009267526678741,0.024503080174326897,0.001183713087812066
189,0.01754721999168396,9.999999974752427e-07,0.0006215219618752599,0.023460159078240395,0.0011287601664662361
190,0.017580784857273102,9.999999974752427e-07,0.0006214228342287242,0.023313909769058228,0.0011347881518304348
191,0.017365528270602226,9.999999974752427e-07,0.0006167404353618622,0.02284904569387436,0.0010718570556491613
192,0.0175229050219059,9.999999974752427e-07,0.0006195479072630405,0.02439107373356819,0.0011818846687674522
193,0.01762424036860466,9.999999974752427e-07,0.0006232686573639512,0.023870889097452164,0.001131361466832459
194,0.01746370643377304,9.999999974752427e-07,0.0006150180706754327,0.02428627572953701,0.001173796015791595
195,0.017272653058171272,9.999999974752427e-07,0.0006064652116037905,0.024130050092935562,0.0011435886844992638
196,0.017579682171344757,9.999999974752427e-07,0.0006222197553142905,0.025548161938786507,0.0012534623965620995
197,0.01733204908668995,9.999999974752427e-07,0.0006123062339611351,0.02324807271361351,0.0011211782693862915
198,0.017893631011247635,9.999999974752427e-07,0.0006358626415021718,0.026464514434337616,0.0012970903189852834
199,0.017694948241114616,9.999999974752427e-07,0.0006337276427075267,0.02407824620604515,0.0011428138241171837
200,0.017525361850857735,9.999999974752427e-07,0.0006219673086889088,0.02265772968530655,0.0010615471983328462
201,0.017502957955002785,9.999999974752427e-07,0.0006176510942168534,0.023821862414479256,0.0011401416268199682
202,0.017323726788163185,9.999999974752427e-07,0.0006036655395291746,0.024207405745983124,0.0011771977879106998
203,0.01783084310591221,9.999999974752427e-07,0.0006344009889289737,0.024194199591875076,0.0011565526947379112
204,0.01749802753329277,9.999999974752427e-07,0.0006152730202302337,0.02477416768670082,0.0012070158263668418
205,0.017575956881046295,9.999999974752427e-07,0.0006235941546037793,0.02512948028743267,0.0012304597767069936
206,0.0179743729531765,9.999999974752427e-07,0.0006405690219253302,0.024910815060138702,0.0012194508453831077
207,0.017533591017127037,9.999999974752427e-07,0.0006179490010254085,0.02407711185514927,0.0011524843284860253
208,0.017569107934832573,9.999999974752427e-07,0.0006210194551385939,0.023913633078336716,0.0011275531724095345
209,0.01779824309051037,9.999999974752427e-07,0.0006307546282187104,0.023935489356517792,0.0011335001327097416
210,0.017592038959264755,9.999999974752427e-07,0.0006259932997636497,0.024572692811489105,0.0011683494085446
211,0.018029993399977684,9.999999974752427e-07,0.0006460128352046013,0.024560701102018356,0.0011623245663940907
212,0.01722848229110241,9.999999974752427e-07,0.0006065130583010614,0.023148253560066223,0.0011027532164007425
213,0.017535461112856865,9.999999974752427e-07,0.0006159531767480075,0.024313075467944145,0.0011823327513411641
214,0.01768585853278637,9.999999974752427e-07,0.0006237130728550255,0.02437365986406803,0.0011645964113995433
215,0.017431626096367836,9.999999974752427e-07,0.0006143716746009886,0.024982472881674767,0.0012064083712175488
216,0.01756957918405533,9.999999974752427e-07,0.0006222410011105239,0.023952940478920937,0.0011406063567847013
217,0.017404932528734207,9.999999974752427e-07,0.0006138585740700364,0.023308951407670975,0.0011110292980447412
218,0.017772909253835678,9.999999974752427e-07,0.0006357684615068138,0.02476637437939644,0.0011760060442611575
219,0.017449112609028816,9.999999974752427e-07,0.0006131046102382243,0.02313189208507538,0.0010949098505079746
220,0.017605610191822052,9.999999974752427e-07,0.0006198700866661966,0.022643854841589928,0.0010650543263182044
221,0.01791774109005928,9.999999974752427e-07,0.0006413861410692334,0.02378363534808159,0.0011235960992053151
222,0.01811685971915722,9.999999974752427e-07,0.0006477263523265719,0.024645959958434105,0.0011920846300199628
223,0.01774304360151291,9.999999974752427e-07,0.0006283493130467832,0.02414773590862751,0.0011657994473353028
224,0.017681973055005074,9.999999974752427e-07,0.000630598166026175,0.02323802001774311,0.0011258843587711453
225,0.017563238739967346,9.999999974752427e-07,0.0006231357110664248,0.024196170270442963,0.001158793456852436
226,0.018107794225215912,9.999999974752427e-07,0.0006509283557534218,0.02498686872422695,0.0012092123506590724
227,0.017853181809186935,9.999999974752427e-07,0.0006359898834489286,0.02555975690484047,0.0012105096830055118
228,0.017798185348510742,9.999999974752427e-07,0.000636253273114562,0.02523125894367695,0.001217251061461866
229,0.01766994409263134,9.999999974752427e-07,0.0006287633441388607,0.024063212797045708,0.0011595359537750483
230,0.017421236261725426,9.999999974752427e-07,0.0006139142788015306,0.024739069864153862,0.0012087690411135554
231,0.01764218509197235,9.999999974752427e-07,0.000630959402769804,0.022653033956885338,0.001056710141710937
232,0.01728271134197712,9.999999974752427e-07,0.0006067459471523762,0.023639876395463943,0.0011271436233073473
233,0.017406336963176727,9.999999974752427e-07,0.000610427581705153,0.02395971119403839,0.0011414720211178064
234,0.017667429521679878,9.999999974752427e-07,0.0006222202791832387,0.02364102378487587,0.001130464836023748
235,0.01777779310941696,9.999999974752427e-07,0.0006309947930276394,0.02330159582197666,0.0011019797530025244
236,0.017768317833542824,9.999999974752427e-07,0.0006311138276942074,0.02335524559020996,0.0010886043310165405
237,0.017814863473176956,9.999999974752427e-07,0.0006329711177386343,0.023690590634942055,0.0011425960110500455
238,0.017744306474924088,9.999999974752427e-07,0.0006372364005073905,0.025133363902568817,0.0012183075305074453
239,0.01734715886414051,9.999999974752427e-07,0.0006093097617849708,0.023442212492227554,0.0011049428721889853
240,0.017260022461414337,9.999999974752427e-07,0.0006068061338737607,0.02480517141520977,0.0012186538660898805
241,0.017729852348566055,9.999999974752427e-07,0.0006263121031224728,0.024368010461330414,0.0011532580247148871
242,0.017601313069462776,9.999999974752427e-07,0.000622228835709393,0.025060243904590607,0.00121219118591398
243,0.017483072355389595,9.999999974752427e-07,0.0006182658253237605,0.023941559717059135,0.0011476026847958565
244,0.01795872300863266,9.999999974752427e-07,0.0006380887352861464,0.023729728534817696,0.0011277373414486647
245,0.017380841076374054,9.999999974752427e-07,0.0006123246857896447,0.023773400112986565,0.0011436076601967216
246,0.017633063718676567,9.999999974752427e-07,0.0006230761646293104,0.025544889271259308,0.001244704588316381
247,0.01753552258014679,9.999999974752427e-07,0.0006238807109184563,0.023443473502993584,0.0011255667777732015
248,0.01767793297767639,9.999999974752427e-07,0.0006308951997198164,0.02339167520403862,0.0011130585335195065
249,0.017291005700826645,9.999999974752427e-07,0.0006097995792515576,0.023981524631381035,0.0011399589711800218
250,0.017411474138498306,9.999999974752427e-07,0.0006127519300207496,0.023631827905774117,0.0011105644516646862
251,0.017509402707219124,9.999999974752427e-07,0.0006124491337686777,0.02288711629807949,0.0010815677233040333
252,0.017774898558855057,9.999999974752427e-07,0.0006328593590296805,0.024597974494099617,0.0011870802845805883
253,0.01763300597667694,9.999999974752427e-07,0.000629290530923754,0.023715484887361526,0.0011371137807145715
254,0.017276668921113014,9.999999974752427e-07,0.0006088271620683372,0.02282981388270855,0.001068360055796802
255,0.01767096482217312,9.999999974752427e-07,0.0006269552977755666,0.02429359406232834,0.0011772194411605597
256,0.017474904656410217,9.999999974752427e-07,0.0006179069168865681,0.023537131026387215,0.0011319835903123021
257,0.017382407560944557,9.999999974752427e-07,0.0006116951699368656,0.022545505315065384,0.0010498613119125366
258,0.017558101564645767,9.999999974752427e-07,0.0006202171789482236,0.024535631760954857,0.0011832085438072681
259,0.01759527437388897,9.999999974752427e-07,0.0006216363399289548,0.02399977296590805,0.0011507455492392182
260,0.01749720610678196,9.999999974752427e-07,0.0006195526802912354,0.024712011218070984,0.0011769013945013285
261,0.017532343044877052,9.999999974752427e-07,0.000619530095718801,0.02255488559603691,0.0010721500730141997
262,0.01765492558479309,9.999999974752427e-07,0.0006299046217463911,0.02321034111082554,0.0010983380489051342
263,0.017723117023706436,9.999999974752427e-07,0.0006278647342696786,0.02329445257782936,0.0010866759112104774
264,0.017420142889022827,9.999999974752427e-07,0.0006118435994721949,0.023734942078590393,0.0011253526899963617
265,0.017729319632053375,9.999999974752427e-07,0.0006270322483032942,0.02323354221880436,0.0010975552722811699
266,0.017342902719974518,9.999999974752427e-07,0.0006095959688536823,0.024474425241351128,0.0011724606156349182
267,0.01762600988149643,9.999999974752427e-07,0.0006263101822696626,0.024290740489959717,0.001145826536230743
268,0.017560536041855812,9.999999974752427e-07,0.000622885359916836,0.02322985604405403,0.0011246694484725595
269,0.017673062160611153,9.999999974752427e-07,0.0006265533156692982,0.0236643236130476,0.0011389696737751365
270,0.017307890579104424,9.999999974752427e-07,0.0006084598135203123,0.023396117612719536,0.001120661967433989
271,0.017653290182352066,9.999999974752427e-07,0.0006229963037185371,0.024162104353308678,0.00114223244599998
272,0.017619546502828598,9.999999974752427e-07,0.0006225747056305408,0.024948453530669212,0.0012202097568660975
273,0.017673062160611153,9.999999974752427e-07,0.0006263206014409661,0.02468147501349449,0.0011727366363629699
274,0.017281506210565567,9.999999974752427e-07,0.0006055859266780317,0.02381063438951969,0.0011248085647821426
275,0.017438940703868866,9.999999974752427e-07,0.0006131132831797004,0.023528868332505226,0.0011322080390527844
276,0.01729321852326393,9.999999974752427e-07,0.0006094244308769703,0.023593753576278687,0.001151990843936801
