t,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,raw01,raw02,raw03,raw04,raw05,raw06,raw07,raw08,raw09,raw10,raw11,raw12,raw13,raw14,raw15,raw16,raw17,raw18,raw19,raw20,chan_1,chan_2,chan_3,chan_4,chan_5,det_class,det_conf,amp_1,amp_2,amp_3,amp_4,amp_5,mit_1,mit_2,mit_3,mit_4,mit_5,mit_6
0.6,-0.154384254895345,332.041683749132,-0.000464954439310659,-0.0143017475050799,29.4905395997866,42.6277740551419,-42.3551082441339,0.272665811008054,0.00201154737337979,0.0281751317502386,41.6834985332747,0.999371177292551,0.14015451750476,-0.000343103338450903,0.00343305445896513,400.169243834022,21.7064554589156,0.169243834022154,46.6177178710906,43.4699143837941,49.7532606132596,0,0.516943221334713,0.0469188128054153,345,20,0.862447163581879,0,20,0,0,6919.48984964617,6900,0.997183340091587,0.000361824050312043,-0.124829297357678,0.522262619951221,0.0404089191713055,-0.022450622127554,0.11538314595672,0,0,7.3973170259034e-05,0.118703465432888,0.0110344328020606,-2.61037128926667,-0.000388713759152837,0,-7.34674072265625,-7.4888916015625,-4.66522216796875,-10.6634521484375,-10.5546875,0,0,0,0,0,0,0,0,0,0,0.57684326171875,-0.4326171875,0.520965576171875,-0.0736083984375,-0.2718505859375,0,0,0,0,0,0,0.1,0,-0,0,-0,-0,0,0,1,333.855915423458,0,0
0.62,0.0835895864349799,331.678879451078,0.00025201962384014,-0.108655815841103,29.33056021628,42.289479345425,-42.342003994629,-0.0525246492039884,0.000469967614783091,0.0277999059315879,41.4577737284277,0.999413073834952,0.141323037414509,-0.00262087917582987,0.00371760429474843,400.00188891523,21.5512603833613,0.00188891523032453,46.3982820495354,43.4131885792145,49.4897168723529,0,0.51284841707188,0.0420462240776913,345,20,0.86280295697037,0,20,0,0,6874.67943557157,6900,1.00368316292647,0.000355978405200519,-0.122812549794162,-0.16735491879183,-0.219435821555209,-0.159979383506585,-0.0943540683360232,0,0,0.0064998228348786,0.231164012622381,0.0216789889155786,0.982344272966086,0.010404557002614,0,-8.1976318359375,-7.8558349609375,-6.30291748046875,-13.0216674804688,-11.1773681640625,0,0,0,0,0,0,0,0,0,0,-0.08880615234375,-0.57879638671875,0.325469970703125,-0.30316162109375,-0.42529296875,0,0,0,0,0,0,0.1,-0,-0,0,-0,-0,0,0,1,331.82575054787,0,0
0.64,-0.0470372908926544,331.812822069628,-0.000141758508906519,-0.0816218173068082,29.5397996241176,42.603812002394,-42.7685892364436,-0.164777234049652,0.00143979481882304,0.0291011796144221,41.7518817678337,0.999385065072617,0.140035090388928,-0.0019549254752319,0.0051180889540321,399.863500422108,21.8421775397193,-0.136499577892266,46.6574138787655,43.5423819268519,49.7863913912763,0,0.51226611119363,0.0419260526311194,345,20,0.863109320472016,0,20,0,0,6926.041107997,6900,0.99624011645456,0.000364968495324414,-0.12591413088694,-0.138388493122591,0.259131829230157,0.209239407837554,0.0270339985342948,0,0,-0.00744304647190519,0.10812401232792,0.0100149291503048,2.91040491935634,-0.0105243778473129,0,-8.59600830078125,-9.06610107421875,-5.90283203125,-12.5324096679688,-8.90032958984375,0,0,0,0,0,0,0,0,0,0,0.07489013671875,-0.43798828125,0.419281005859375,-0.37152099609375,-0.00787353515625,0,0,0,0,0,0,0.1,0,-0,0,-0,-0,0,0,1,332.72475567756,0,0
0.66,-0.00524834435784825,331.655093423625,-1.58247060332178e-05,-0.0645758437780852,29.4730443341008,42.4604636424512,-42.4893749287324,-0.0289112862812502,0.00107240948735713,0.0279182815321194,41.6588810414101,0.999375559868313,0.139923767273965,-0.00155010989646829,0.00402063171460476,400.108624002754,21.6468546442333,0.108624002754084,46.5686255671458,43.5277899264412,49.6248806551705,0,0.512448768019771,0.0416600161910097,345,20,0.862576480287134,0,20,0,0,6907.40328173999,6900,0.998928210582469,0.000360256883547017,-0.124288624823748,0.24512358064635,-0.0887883116197656,-0.0667552900167649,0.0170459735287231,0,0,0.0026880941279086,0.0763777430658571,0.00711618973446004,1.7929169665007,0.00010887927176062,0,-8.43756103515625,-8.6207275390625,-6.21282958984375,-12.976806640625,-10.3743896484375,0,0,0,0,0,0,0,0,0,0,-0.06365966796875,-0.50970458984375,0.354461669921875,-0.349365234375,-0.26849365234375,0,0,0,0,0,0,0.1,-0,-0,0,-0,-0,0,0,1,333.457195995829,0,0
0.68,0.0756984548402474,331.498451000481,0.000228352363674054,-0.0457780589409432,29.4146837339007,42.5075843274943,-42.3546854355584,0.152898891935862,0.00107247194397398,0.0289699111214681,41.5758378046894,0.999399582636138,0.137771507807317,-0.00110107363695218,0.00309151483214265,400.079329377163,21.5666841020759,0.0793293771627077,46.3864974359253,43.4078751720977,49.426274667155,0,0.51700084021957,0.0456090468134318,345,20,0.862638019293993,0,20,0,0,6890.66817645531,6900,1.00135426976103,0.000358377548941302,-0.123640254384782,-0.0292946255913762,-0.182128131220452,-0.0583606002001318,0.018797784837142,0,0,0.00242605917856442,0.115904955112392,0.0108289266159112,1.00500897739274,-8.27642694669617e-05,0,-8.672607421875,-8.162109375,-6.43963623046875,-13.1312255859375,-11.091796875,0,0,0,0,0,0,0,0,0,0,-0.10821533203125,-0.53271484375,0.432159423828125,-0.275634765625,-0.406982421875,0,0,0,0,0,0,0.1,-0,-0,0,-0,-0,0,0,1,333.208609341749,0,0
0.7,-0.0747254050830814,331.664692480479,-0.000225304069975672,-0.100686936239559,29.4903083301655,42.3198696094969,-42.5478915666633,-0.22802195716644,0.00275210402125265,0.0283491056857987,41.6826846113638,0.999372964212865,0.13817836107952,-0.00241555785521812,0.00342003041046945,399.889481804247,21.7796291470478,-0.1105181957534,46.4929963887686,43.3989852305791,49.6297969191027,0,0.516377167651383,0.0459572598510981,345,20,0.863050550474613,0,20,0,0,6911.52921998882,6900,0.998331885806765,0.000361847536703763,-0.124837400162789,-0.189847572916108,0.106498952843296,0.0756245962647633,-0.0549088772986162,0,0,-0.00302238395426879,0.12830680368428,0.011934983151984,2.05817125703829,-0.000213159279978559,0,-8.2994384765625,-8.7542724609375,-6.0382080078125,-12.934814453125,-10.1465454101562,0,0,0,0,0,0,0,0,0,0,-0.02447509765625,-0.506591796875,0.346771240234375,-0.36175537109375,-0.231689453125,0,0,0,0,0,0,0.1,-0,-0,0,-0,-0,0,0,1,333.611928457898,0,0
0.72,0.129386247981575,331.284582787853,0.000390559219184768,-1.47321307769022,32.7234787898934,44.2913159093546,-50.0037148489126,-5.71239893955801,0.0368776077722239,0.0321251629195384,46.1586624356516,0.999489302175911,0.172651349475238,-0.0319162861303441,-0.00370466947144799,393.493504924959,31.502329550498,-6.5064950750405,52.2492616058983,43.5661815012297,59.6147769872074,0,0.518365849842897,0.0564876282559742,345,20,0.855714076326674,0,20,0,0,7644.82036825433,6900,0.902571894122294,-0.0240059967901243,8.28206889259286,-6.3959768792871,5.75626521712967,3.23317045972789,-1.37252614145066,0,0,-0.0957599916844709,3.68115329688733,0.318514442754961,1.1345537998668,0.0001420041536907,0,-1.54412841796875,-2.90557861328125,0.54278564453125,-4.7578125,-1.82220458984375,0,0,0,0,0,0,0,0,0,0,0.11407470703125,-0.03228759765625,0.239349365234375,-0.13916015625,-0.1041259765625,0,0,0,0,0,0,0.1,0,-0,0,-0,-0,0,0,1,332.25309310372,0,0
0.74,-0.00663498557852932,331.393755652982,-2.00214562445682e-05,0.205108827871509,36.7196653522162,53.103786581053,-52.4999398268152,0.60384675423775,0.00838547290956542,0.0253815111443963,51.9046344885329,0.999387059744525,0.219972368044469,0.00395164766870331,-0.00372214638989377,396.519507418111,32.2303949304394,-3.48049258188934,62.0217260507888,55.6731972747414,66.2817090869456,0,0.552597307201162,0.0855937580055852,345,20,0.809821313835879,0,20,0,0,8599.44102307022,6900,0.802377733795601,-0.0692465262061157,23.8900515411099,3.02600249315117,9.77246444489052,3.99618656232287,1.67832190556173,0,0,-0.100194160326693,3.5285066001662,0.272153667652958,-2.4462763826422,-0.013108612117841,0,1.22686767578125,-4.57000732421875,0.66143798828125,-3.66595458984375,-3.4735107421875,0,0,0,0,0,0,0,0,0,0,-0.14678955078125,-0.01812744140625,-0.641326904296875,0.04150390625,-0.3682861328125,1,0,1,0,0,0,0.1,-0.14678955078125,-0,-0.641326904296875,0,-0,0,0,1,331.093150868781,0,0
0.76,-0.0499687423257629,331.375517717686,-0.000150791895158452,0.312955132033468,33.590683872376,48.9002233863528,-47.3212783661199,1.57894502023294,0.0131184012767553,0.020651216710888,47.4822229785366,0.999597023654782,0.300448616962196,0.00659099579594099,0.00139738493846586,400.992879802293,22.6977980181643,0.992879802293487,61.0145592452372,57.6863670066003,64.3593290030247,0,0.576966506616652,0.105130012257306,345,20,0.765483462484339,0,20,0,0,7866.55007302151,6900,0.877131644234197,-0.110279947644563,38.0465819373741,4.47337238418282,-1.00716680555164,-3.12898147984025,0.107846304161959,0,0,0.0747539104385965,1.05894093439626,0.100222379824415,0.105486681730302,-0.00535431637087569,0,2.18878173828125,-3.1817626953125,-2.688720703125,-5.1805419921875,-3.0048828125,0,0,0,0,0,0,0,0,0,0,-0.49700927734375,-0.220703125,-0.925140380859375,0.2862548828125,-0.2474365234375,1,0,0,0,0,0,0.1,-0.49700927734375,-0,-0,0,-0,0,0,1,331.512985213162,0,0
0.78,0.0837745890721958,331.090763867093,0.000253026052716543,-0.590108487251246,34.1857244228602,48.118446293452,-50.4006772603288,-2.28223096687685,0.0143935366615947,0.0247079609012529,48.3117681964406,0.999626119422978,0.356962441157281,-0.0122145909636717,-0.00275718220705246,396.395451718844,23.7346198540893,-3.60454828115638,64.2966922817241,58.3728331903974,69.2344468962463,0,0.593665379620438,0.126925566627014,345,20,0.740178837395727,0,20,0,0,7996.81290652651,6900,0.862843745458724,-0.149555001153022,51.5964753977925,-4.59742808344987,3.28213303648695,0.595040550484221,-0.903063619284714,0,0,-0.0142878987754732,1.19614497339344,0.113296210854162,1.14268754595089,-0.00784101922209179,0,2.71795654296875,-3.40789794921875,-3.525634765625,-6.30731201171875,-3.21875,0,0,0,0,0,0,0,0,0,0,-0.8070068359375,-0.10552978515625,-1.12985229492188,0.4259033203125,-0.13250732421875,1,0,0,0,0,0,0.1,-0.8070068359375,-0,-0,0,-0,0,0,1,332.611548652704,0,0
