t,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,raw01,raw02,raw03,raw04,raw05,raw06,raw07,raw08,raw09,raw10,raw11,raw12,raw13,raw14,raw15,raw16,chan_1,chan_2,chan_3,chan_4,chan_5,det_class,det_conf,det_amp
0.6,-0.152857071768415,332.038460415927,-0.000460359536593859,0.0451884363821473,29.5159647035174,42.66940839518,-42.4643189413991,0.205089453780921,0.00150018864451468,0.0282943897423068,41.7209874271537,0.999495243314323,0.140658979666064,0.00108311042400537,0.00605513640265976,400.097935949711,21.7882058831157,0.0979359497108021,46.7213305571339,43.6174631095539,49.8620151778994,0,0.512002725551805,0.0420484093493797,345,20,0.862601759048812,0,20,0,0,6925.58922445182,6900,0.996305119517993,0.000362850266723225,-0.125183342019511,0.42569451403142,0.137822769309643,0.0515699184912144,0.125800273953018,0,0,-0.00237517056900027,-7.0325927734375,-7.3162841796875,-9.7977294921875,-13.4923095703125,-8.40252685546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.62,0.0791502647808095,331.681856078703,0.000238633085682047,-0.0168774823960396,29.3648526871441,42.3302471663478,-42.3848696080317,-0.0546224416838967,0.000272295839540491,0.0287095363762407,41.5068022413856,0.999513822710001,0.141010777619596,-0.000406619673996747,0.0070776754837194,400.065151210959,21.5461645407188,0.0651512109588452,46.4890325631367,43.5009872994247,49.5242920919027,0,0.512591903390378,0.0417471100214082,345,20,0.862667599063141,0,20,0,0,6882.76004697775,6900,1.00250480227475,0.000357227431855955,-0.12324346399032,-0.0327847387519569,-0.232297993997186,-0.151112016373332,-0.0620659187781869,0,0,0.00619968275675953,-7.1119384765625,-7.2655029296875,-8.32086181640625,-13.7069091796875,-8.57110595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.64,-0.045498219124771,331.811821848037,-0.000137120548844122,-0.0157147820531987,29.4870531830693,42.4550373795482,-42.7483091147847,-0.293271735236431,0.00141360429209594,0.0296787536447494,41.6780761187913,0.999475063811857,0.141667738347466,-0.000377051522445717,0.00815384489493365,399.848091153307,21.6658948635588,-0.151908846692947,46.6741837710876,43.5607382488804,49.7994508849936,0,0.512531533664495,0.0422046153383103,345,20,0.863141414651223,0,20,0,0,6913.62028500994,6900,0.998029934470155,0.000363614619294017,-0.125447043656436,-0.217060057651793,0.185151207950859,0.122200495925188,0.0011627003428409,0,0,-0.00447486780459794,-7.01214599609375,-7.630126953125,-8.79736328125,-13.7633056640625,-8.49444580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.66,-0.00399320070069848,331.650369102642,-1.20403927530761e-05,0.00115463480429998,29.5246988738449,42.6674946148226,-42.68295345068,-0.0154588358573591,0.00099524618084111,0.0294162021398571,41.7313036863559,0.999438834376621,0.140949778095319,2.76683137669981e-05,0.00707593775920046,400.051453320494,21.7623809451853,0.0514533204944883,46.7154156959165,43.6612922871881,49.804548673847,0,0.50775225223558,0.0370634255228695,345,20,0.86270284776742,0,20,0,0,6919.0674772732,6900,0.997244212845758,0.000363849371262326,-0.125528033085516,0.203362167187436,0.0412319248289919,0.0376456907756051,0.0168694168574987,0,0,-0.000785721624396385,-7.80560302734375,-8.171142578125,-9.0618896484375,-13.5285034179688,-8.7977294921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.68,0.0724600088409481,331.503556361595,0.000218579883836633,0.0143707934797034,29.3973926011044,42.5084700981052,-42.3941873013964,0.114282796708757,0.000701410283969042,0.0288219652954627,41.5521372597335,0.999479382485167,0.139243878846419,0.000345849682529558,0.00697527481608162,400.14204567505,21.5564501921298,0.142045675050383,46.4604978477353,43.4651758500989,49.538121518465,0,0.512739988304682,0.0412891929648204,345,20,0.862502295080908,0,20,0,0,6886.72528952161,6900,1.00192757949828,0.000357776095943896,-0.123432753100644,0.0905923545558949,-0.254917848181272,-0.127306272740508,0.0132161586754034,0,0,0.00468336665252456,-7.3338623046875,-7.65673828125,-8.1385498046875,-13.342529296875,-9.0689697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.7,-0.077387020473581,331.664774162656,-0.000233329031305654,-0.00630467076852893,29.4703430023534,42.4004888460327,-42.5551527920243,-0.154663945991587,0.00137576999028541,0.0286602935760831,41.65547761186,0.999468729812844,0.138610353196681,-0.000151352742303785,0.00695378648755884,399.898703849865,21.5709407929272,-0.101296150134942,46.5186972557977,43.4541385927258,49.6200593534279,0,0.511472951111395,0.0410255247667691,345,20,0.863030286291288,0,20,0,0,6906.89397418782,6900,0.999001870563876,0.000361428611780346,-0.124692871064212,-0.243341825185325,0.0581994080624284,0.0729504012490203,-0.0206754642482324,0,0,-0.00292570893440658,-7.3228759765625,-8.2276611328125,-9.093505859375,-13.24560546875,-8.88134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.72,0.0915307228482845,331.385572389465,0.000276206119018096,1.47415220141431,29.5259279026809,43.2974504667651,-41.5027580633815,1.79469240338361,0.0373425904520868,0.0286889110492694,41.531064033458,0.995242630976115,0.160523564020271,0.0354951705602032,-0.00116021178571835,400.656921392262,25.356595294852,0.656921392262007,46.35481075649,42.7589056634784,50.5740343095649,0,0.510980383039882,0.0381132093099903,345,20,0.861411335571885,0,20,0,0,6880.57683335389,6900,1.00282289800936,0.000378010906168402,-0.130413762628109,0.758217542396949,-0.163886499307687,0.0555849003275597,1.48045687218284,0,0,0.00382102744548218,-3.9940185546875,-3.3822021484375,-0.5155029296875,-17.688720703125,-9.552978515625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.74,-0.00579668963637246,331.439521358986,-1.74894340077628e-05,1.31878361656023,29.5116632489802,42.8721782240485,-42.0489877825716,0.823190441476903,0.0475850891523769,0.0290681438816965,41.492335734982,0.994730332540985,0.16187375715057,0.0317837883358389,-0.0029120562314171,399.724751119394,24.8382639938678,-0.275248880605659,46.1970553260082,42.6766568047888,49.941994258894,0,0.510035694765843,0.0382652491539643,345,20,0.863420237519964,0,20,0,0,6874.9592668038,6900,1.00364231004496,0.000378085664104022,-0.130439554115867,-0.932170272867666,-0.157755430481849,-0.0142646537007742,-0.15536858485408,0,0,0.000819412035605538,-4.30755615234375,-4.27655029296875,2.92730712890625,-16.6348876953125,-4.0321044921875,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.100000001490116,0
0.76,-0.0304095023622617,331.432604544277,-9.1751692335988e-05,1.39997958910994,29.8387359410089,43.542516453134,-42.3357805121492,1.20673594098486,0.0418725278195812,0.0274564670234935,41.9784064422376,0.995324900184062,0.159420735281461,0.0333499936696338,-0.00138322611122987,399.860757786458,25.6836632881842,-0.139242213542104,46.7137897037146,43.2957995746629,50.7345973113157,0,0.510350981949966,0.0387572645141552,345,20,0.863143265537428,0,20,0,0,6955.63999967588,6900,0.992000736139526,0.0003974499596342,-0.13712023607377,0.136006667063555,0.516734377706413,0.327072692028697,0.081195972549704,0,0,-0.0116415739054383,-4.6329345703125,-3.991943359375,3.1436767578125,-15.9627075195312,-3.8419189453125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.100000001490116,0
0.78,0.0770756831071212,331.154882250783,0.000232748140638168,1.44852572022024,29.6095411033843,43.3381594699925,-41.9402720890836,1.39788738090884,0.0437204722843025,0.0281336811328246,41.6322068960388,0.994818385166749,0.16243635757525,0.034793392621184,-0.00243584702625865,400.210662085807,25.213201512796,0.210662085806689,46.4054846064646,43.1230318364234,50.4372849225742,0,0.510418782703953,0.0374965720544087,345,20,0.862374811834525,0,20,0,0,6892.31101255607,6900,1.00111558915869,0.000381433073675996,-0.131594410418188,0.349904299348793,-0.308305097249956,-0.229194837624561,0.0485461311103044,0,0,0.00911485301916404,-4.86444091796875,-4.92608642578125,3.074951171875,-15.9015502929688,-4.49127197265625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.100000001490116,0
