t,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,raw01,raw02,raw03,raw04,raw05,raw06,raw07,raw08,raw09,raw10,raw11,raw12,raw13,raw14,raw15,raw16,raw17,raw18,raw19,raw20,chan_1,chan_2,chan_3,chan_4,chan_5,det_class,det_conf,amp_1,amp_2,amp_3,amp_4,amp_5,mit_1,mit_2,mit_3,mit_4,mit_5,mit_6
0.6,-0.165413957865005,332.061228958834,-0.00049814294304594,-0.0873461544259942,29.3253272448194,41.947162908106,-42.3713813100101,-0.424218401904056,0.00267864204923532,0.0191018804237471,41.4560113683872,0.999441007961661,0.152300464514143,-0.00210695992071734,0.00616212819143813,399.817711932703,21.2669999287225,-0.182288067296952,46.856086861835,43.7625609502079,50.0038941751302,0,0.516781302340695,0.0471452617171109,345.000157369354,20.0003147387077,0.863195910670887,0,20,0.00427516822730922,0.00855033645454029,6883.10256804531,6900.11173618308,1.00247114843483,0.000350308781501996,-0.120856584746093,0.170730718632115,0.278777909915732,-0.187662977094792,0.0423387390358058,0.000157369354042203,0.000314738707693607,0.00536178151349753,0.256514593169117,0.0242602467251128,1.045940076824,4.1620538635101e-05,0,-8.0667724609375,-7.78466796875,-6.02142333984375,-12.7214965820312,-10.2654418945312,0,0,0,0,0,0,0,0,0,0,-0.04779052734375,-0.51422119140625,0.426666259765625,-0.3385009765625,-0.36334228515625,0,0,0,0,0,0,0.1,-0,-0,0,-0,-0,1,-0.000553122553637247,1,333.855915423458,1,1
0.62,0.0862805688909238,331.676232159619,0.000260134916298137,0.0796908029336242,29.577192327138,42.6465074943948,-42.5524909006506,0.094016593744108,0.00165908312128507,0.0198981644818988,41.8120779441308,0.99946855779202,0.147566563976821,0.00190592782879882,0.00759123118784855,400.037161718141,21.8293410129489,0.0371617181411352,47.1070724637052,43.9966200621584,50.244873452098,0,0.517831808359925,0.0469164019129319,345.000000306688,20.000000613375,0.862730019550268,0,20,0.00425516902640766,0.00851033805288992,6934.11749135091,6900.00022221843,0.995079796502578,0.000359617516312305,-0.124068043238026,0.219449785438087,0.250985601870148,0.251865082318638,0.167036957359618,-0.000157062666517049,-0.000314125332668169,-0.00739135193224782,0.292529691832452,0.0272951673179301,-2.20818412818341,-0.000554321224105037,0,-7.4583740234375,-7.83050537109375,-4.9859619140625,-10.6734619140625,-10.2001953125,0,0,0,0,0,0,0,0,0,0,0.4857177734375,-0.43017578125,0.451995849609375,-0.0714111328125,-0.337890625,0,0,0,0,0,0,0.1,0,-0,0,-0,-0,1,-0.000550841326206946,1,332.84484057125,1,1
0.64,-0.0310472473033921,331.803058493648,-9.35713113807433e-05,0.00315670541228647,29.3500480545137,42.3387285955155,-42.1887378840885,0.149990711427023,0.00173948357740077,0.0190677966672698,41.4911614588129,0.99938546888235,0.148703796767288,7.60813942366987e-05,0.00526426637859601,400.141482826366,21.3175165891079,0.1414828263662,46.7590250757605,43.7616801450739,49.7782636935443,0,0.51805476547092,0.0473355433911557,344.999997762465,19.9999955249295,0.862496244153404,0,20,0.00420055849093615,0.00840111698179058,6883.62858488807,6899.99841575088,1.00237808165576,0.000349357408787609,-0.120528305250048,0.104321108225065,-0.34804738794471,-0.227144272624365,-0.0765340975213378,-2.54422280931976e-06,-5.08844552626897e-06,0.00729828515318609,0.165673587411775,0.0156779237785026,0.429030040801281,0.000111385516087026,0,-8.51702880859375,-7.54296875,-6.46435546875,-13.0856323242188,-11.265380859375,0,0,0,0,0,0,0,0,0,0,-0.05548095703125,-0.5550537109375,0.500518798828125,-0.2882080078125,-0.47607421875,0,0,0,0,0,0,0.1,-0,-0,0,-0,-0,1,-0.000538067640018441,1,332.782522314125,1,1
0.66,-0.0112174284402226,331.664904996149,-3.38215719277048e-05,-0.0552092590194618,29.4884182071628,42.5413475403836,-42.6371514584658,-0.0958039180821899,0.00294256322350446,0.0200120356187942,41.6862710205641,0.999416987891316,0.149689210787111,-0.00132439908074835,0.00644080793358537,399.766799633813,21.5329598580909,-0.233200366187361,46.9935103797233,43.8365984464373,50.145867553346,0,0.517171645520564,0.046911447833503,345.000004690505,20.0000093810101,0.863310956735466,0,20,0.00423688107491671,0.00847376214978013,6912.97783109777,6900.00333470934,0.998123168234381,0.000356677016708717,-0.12305357243747,-0.374683192553562,0.234485303962821,0.138370152649141,-0.0583659644317483,6.92804013624482e-06,1.38560805673649e-05,-0.00425491342138251,0.097383144354836,0.00912712132374908,1.99081662490298,0.00889432503563481,0,-8.27392578125,-8.8251953125,-6.292236328125,-13.3662109375,-10.990478515625,0,0,0,0,0,0,0,0,0,0,-0.0267333984375,-0.5699462890625,0.255462646484375,-0.37933349609375,-0.283935546875,0,0,0,0,0,0,0.1,-0,-0,0,-0,-0,1,-0.000524189297542963,1,333.071650308352,1,1
0.68,0.0740781266592531,331.505722773166,0.000223459571194013,0.0325396836023853,29.4796907450743,42.5471361698223,-42.2917323650234,0.255403804798888,0.00148636723069348,0.0192493783309267,41.6736018889819,0.99942235252941,0.149169141573843,0.000780822442203836,0.00619290156454744,400.116503992252,21.3814410409227,0.11650399225158,47.0055751630747,43.9908670714398,50.0793721686482,0,0.507114838735677,0.0357709512325756,344.999996762016,19.9999935240312,0.862553744194749,0,20,0.00421230243551918,0.00842460487107388,6907.98208498931,6899.99770546576,0.9988441806268,0.000353599628287071,-0.121991870614067,0.349704358438942,0.0120647833514624,-0.00872746208851538,0.0877489426218471,-7.92848925357248e-06,-1.58569788624163e-05,0.000721012392419174,0.0767999498973421,0.00722287506061162,-1.54835290221635,-0.000136573577656729,0,-7.92333984375,-8.4029541015625,-6.16998291015625,-11.37158203125,-10.8980102539062,0,0,0,0,0,0,0,0,0,0,0.28118896484375,-0.52069091796875,0.377777099609375,-0.12908935546875,-0.49395751953125,0,0,0,0,0,0,0.1,0,-0,0,-0,-0,1,-0.00053794199090698,1,333.491735536346,1,1
0.7,-0.0848728873649487,331.680219282653,-0.000255887696735455,-0.0149674520146153,29.4061310152188,42.0740162327057,-42.0535870029034,0.0204292298023034,0.00131180390123991,0.0187016623730697,41.5704796632323,0.999435552258666,0.149891653073704,-0.000360050019529928,0.00638639105656358,399.976368687602,21.2360381252914,-0.0236313123979812,46.9028986890047,43.9245366768325,49.9344317366273,0,0.511398251459025,0.0407803247667251,345.00000011779,20.0000002355805,0.862853609392336,0,20,0.00419804990252715,0.00839609980502587,6894.27339136412,6900.00008803883,1.00083064542841,0.000350879060595277,-0.121053275946736,-0.140135304649561,-0.102676474070044,-0.0735597298554787,-0.0475071356170006,3.35577470877979e-06,6.71154931453088e-06,0.00198646480160536,0.111205018024944,0.0105037619727953,0.73449678833058,-0.00989388036301764,0,-8.5201416015625,-7.83148193359375,-6.292236328125,-12.4282836914062,-10.3252563476562,0,0,0,0,0,0,0,0,0,0,-0.12506103515625,-0.46417236328125,0.522491455078125,-0.23883056640625,-0.39013671875,0,0,0,0,0,0,0.1,-0,-0,0,-0,-0,1,-0.433699533942314,1,333.663723281065,1,1
0.72,0.0252161686693805,331.462334477796,7.60755176273872e-05,2.36243275431825,23.0910719432008,37.34669813869,-27.9948561645601,9.35184197412999,0.0872367256933172,0.0382504149150824,32.2943146518538,0.999409783817225,0.174232458872428,0.0731532091572853,0.021845795675127,408.543063250827,22.9416511701345,8.54306325082672,38.4797850417648,28.6346913890885,46.0717762682301,0,0.520956017564886,0.0381959066769043,342.50623425677,20.01246851354,0.837777161595954,0,20,2.79966150002156,5.59932300004311,5351.63731228719,6854.48185855308,1.28081958073194,-0.000695421901714899,0.238186336776039,8.5666945632247,-8.42311364723987,-6.31505907201803,2.37740020633286,-2.49376586102022,0.012468277959492,0.279988935303535,4.61970134061699,0.560766424130037,-1.78001668429161,0.0100490056799948,0,-2.6090087890625,-1.16278076171875,-1.935546875,1.77734375,0.5084228515625,0,0,0,0,0,0,0,0,0,0,0.09832763671875,-0.10498046875,0.328887939453125,-0.18524169921875,0.50140380859375,0,0,0,0,0,0,0.1,0,-0,0,-0,0,1,-0.0265482185094056,1,332.642082886733,1,1
0.74,-0.00824688024738023,331.513896192764,-2.48764240114536e-05,-1.07192065199139,18.465343736526,24.4656085100672,-28.6254459915297,-4.15983748146242,0.0415601444711894,0.0186192773527022,26.0274887094206,0.999149957093868,0.207670459856276,-0.0411841750834538,0.0035862790053276,399.728329454942,26.3240169853778,-0.271670545057589,30.6185028876699,27.8180570292849,34.1913666057575,0,0.508183675876407,0.0379627957587368,342.500018617072,20.0000372341432,0.857055913103246,0,20,0.00280298362281428,0.00560596724563567,4314.95794439521,6850.01312677542,1.58750403017787,0.000261342400886377,-0.0895097771690416,-8.81473379588431,-7.86128215409489,-4.62572820667476,-3.43435340630964,-0.0062156396983255,-0.0124312793968535,0.30668444944593,5.85977032612539,0.91259915454862,0.822157766393797,-0.00153583064712659,0,-3.88348388671875,-4.96429443359375,-2.3868408203125,-3.084228515625,1.6080322265625,0,0,0,0,0,0,0,0,0,0,0.43096923828125,-0.132080078125,0.751190185546875,-0.53814697265625,1.025390625,0,0,0,0,1,0,0.1,0,-0,0,-0,1.025390625,1,-0.00081634889828724,1,332.478481883988,1,1
0.76,-0.00271323016896602,331.511262139416,-8.1844283402504e-06,-0.297442536435546,23.8754842066672,33.9480773846662,-35.1704721238685,-1.2223947392023,0.0227358354126479,0.021867150765484,33.7339124417712,0.999384760164733,0.175064839389966,-0.00881731512610543,0.0094189848099071,395.923558059033,24.9632449476991,-4.07644194096747,38.5727467184134,32.6592086169209,42.4256568265324,0,0.506068711747647,0.0397416212884817,342.500072906528,20.0001458130553,0.865340895916581,0,20,0.00351165143672461,0.00702330287351671,5591.72377203842,6850.05140198739,1.22503393966656,0.000317586906866785,-0.108773538755997,-3.80477139590988,7.95424383074344,5.41014047014119,0.774478115555848,5.4289455874823e-05,0.000108578912183077,-0.362470090511309,2.97238669602564,0.317761569779462,-2.7157068927845,0.00265725310499965,0,-6.0194091796875,-4.55657958984375,-2.11639404296875,-1.8095703125,0.02508544921875,0,0,0,0,0,0,0,0,0,0,0.5263671875,-0.354736328125,0.685699462890625,-0.146484375,0.7103271484375,0,0,0,0,1,0,0.1,0,-0,0,-0,0.7103271484375,1,-0.000467426143459689,1,333.437637393263,1,1
0.78,0.0467847865896459,331.34352336553,0.000141197226716377,0.74650522108325,21.6747439944369,32.5350177599495,-29.5049595475958,3.03005821235371,0.0302691636041793,0.0173318967945481,30.6020619008256,0.999389530490133,0.191210221808049,0.0243939517377131,0.0139564858966459,403.239929592027,17.1899249824001,3.23992959202747,36.2281756660157,31.7822308393062,40.0935219922445,0,0.519130929441337,0.0431419490454183,342.499934260026,19.9998685200516,0.849528542994237,0,20,0.00323620853839657,0.00647241707682866,5070.18459514682,6849.95365573489,1.35102648181521,0.000186556542050909,-0.0638956033882323,7.31637153299494,-2.3445710523977,-2.20074021223033,1.0439477575188,-0.000138646502023221,-0.000277293003762225,0.125992542148649,1.11012703112952,0.144113063337067,-1.34747448561036,0.000759550960041655,0,-6.20245361328125,-4.6693115234375,-1.58355712890625,-2.71875,0.53546142578125,0,0,0,0,0,0,0,0,0,0,0.5631103515625,-0.06634521484375,0.803192138671875,0.047607421875,0.6470947265625,0,0,0,1,1,0,0.1,0,-0,0,0.047607421875,0.6470947265625,1,-0.000348727187086108,1,333.573405075721,1,1
