t,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,raw01,raw02,raw03,raw04,raw05,raw06,raw07,raw08,raw09,raw10,raw11,raw12,raw13,raw14,raw15,raw16,chan_1,chan_2,chan_3,chan_4,chan_5,det_class,det_conf,det_amp
0.6,-0.152857071768415,332.038460415927,-0.000460359536593859,0.0451884363821473,29.5159647035174,42.66940839518,-42.4643189413991,0.205089453780921,0.00150018864451468,0.0282943897423068,41.7209874271537,0.999495243314323,0.140658979666064,0.00108311042400537,0.00605513640265976,400.097935949711,21.7882058831157,0.0979359497108021,46.7213305571339,43.6174631095539,49.8620151778994,0,0.512002725551805,0.0420484093493797,345,20,0.862601759048812,0,20,0,0,6925.58922445182,6900,0.996305119517993,0.000362850266723225,-0.125183342019511,0.42569451403142,0.137822769309643,0.0515699184912144,0.125800273953018,0,0,-0.00237517056900027,-7.0325927734375,-7.3162841796875,-9.7977294921875,-13.4923095703125,-8.40252685546875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.62,0.0791502647808095,331.681856078703,0.000238633085682047,-0.0168774823960396,29.3648526871441,42.3302471663478,-42.3848696080317,-0.0546224416838967,0.000272295839540491,0.0287095363762407,41.5068022413856,0.999513822710001,0.141010777619596,-0.000406619673996747,0.0070776754837194,400.065151210959,21.5461645407188,0.0651512109588452,46.4890325631367,43.5009872994247,49.5242920919027,0,0.512591903390378,0.0417471100214082,345,20,0.862667599063141,0,20,0,0,6882.76004697775,6900,1.00250480227475,0.000357227431855955,-0.12324346399032,-0.0327847387519569,-0.232297993997186,-0.151112016373332,-0.0620659187781869,0,0,0.00619968275675953,-7.1119384765625,-7.2655029296875,-8.32086181640625,-13.7069091796875,-8.57110595703125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.64,-0.045498219124771,331.811821848037,-0.000137120548844122,-0.0157147820531987,29.4870531830693,42.4550373795482,-42.7483091147847,-0.293271735236431,0.00141360429209594,0.0296787536447494,41.6780761187913,0.999475063811857,0.141667738347466,-0.000377051522445717,0.00815384489493365,399.848091153307,21.6658948635588,-0.151908846692947,46.6741837710876,43.5607382488804,49.7994508849936,0,0.512531533664495,0.0422046153383103,345,20,0.863141414651223,0,20,0,0,6913.62028500994,6900,0.998029934470155,0.000363614619294017,-0.125447043656436,-0.217060057651793,0.185151207950859,0.122200495925188,0.0011627003428409,0,0,-0.00447486780459794,-7.01214599609375,-7.630126953125,-8.79736328125,-13.7633056640625,-8.49444580078125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.66,-0.00399320070069848,331.650369102642,-1.20403927530761e-05,0.00115463480429998,29.5246988738449,42.6674946148226,-42.68295345068,-0.0154588358573591,0.00099524618084111,0.0294162021398571,41.7313036863559,0.999438834376621,0.140949778095319,2.76683137669981e-05,0.00707593775920046,400.051453320494,21.7623809451853,0.0514533204944883,46.7154156959165,43.6612922871881,49.804548673847,0,0.50775225223558,0.0370634255228695,345,20,0.86270284776742,0,20,0,0,6919.0674772732,6900,0.997244212845758,0.000363849371262326,-0.125528033085516,0.203362167187436,0.0412319248289919,0.0376456907756051,0.0168694168574987,0,0,-0.000785721624396385,-7.80560302734375,-8.171142578125,-9.0618896484375,-13.5285034179688,-8.7977294921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.68,0.0724600088409481,331.503556361595,0.000218579883836633,0.0143707934797034,29.3973926011044,42.5084700981052,-42.3941873013964,0.114282796708757,0.000701410283969042,0.0288219652954627,41.5521372597335,0.999479382485167,0.139243878846419,0.000345849682529558,0.00697527481608162,400.14204567505,21.5564501921298,0.142045675050383,46.4604978477353,43.4651758500989,49.538121518465,0,0.512739988304682,0.0412891929648204,345,20,0.862502295080908,0,20,0,0,6886.72528952161,6900,1.00192757949828,0.000357776095943896,-0.123432753100644,0.0905923545558949,-0.254917848181272,-0.127306272740508,0.0132161586754034,0,0,0.00468336665252456,-7.3338623046875,-7.65673828125,-8.1385498046875,-13.342529296875,-9.0689697265625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.7,-0.077387020473581,331.664774162656,-0.000233329031305654,-0.00630467076852893,29.4703430023534,42.4004888460327,-42.5551527920243,-0.154663945991587,0.00137576999028541,0.0286602935760831,41.65547761186,0.999468729812844,0.138610353196681,-0.000151352742303785,0.00695378648755884,399.898703849865,21.5709407929272,-0.101296150134942,46.5186972557977,43.4541385927258,49.6200593534279,0,0.511472951111395,0.0410255247667691,345,20,0.863030286291288,0,20,0,0,6906.89397418782,6900,0.999001870563876,0.000361428611780346,-0.124692871064212,-0.243341825185325,0.0581994080624284,0.0729504012490203,-0.0206754642482324,0,0,-0.00292570893440658,-7.3228759765625,-8.2276611328125,-9.093505859375,-13.24560546875,-8.88134765625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.72,0.0637640054441538,331.313856175906,0.000192458009997322,1.33826192108522,27.0487721215915,41.819101804586,-36.7915351956542,5.02756660893177,0.0370639783048672,0.0263926789552388,38.1394972418407,0.9989862455823,0.162938308620217,0.0350886093909254,0.0284917746254614,403.62076740513,27.0573027665117,3.62076740512981,43.6529120352813,36.4719507967193,49.4275904805069,0,0.521212656157122,0.0452927182403108,345,20,0.855137912279297,0,20,0,0,6314.59108999613,6900,1.09270733475225,0.000438899685190286,-0.151420391390616,3.72206355526475,-2.86578522051644,-2.42157088076183,1.34456659185375,0,0,0.0937054641883772,-3.37371826171875,-2.70343017578125,4.35797119140625,-13.9547729492188,-13.5323486328125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100000001490116,0
0.74,-0.0186620260129273,331.469846737206,-5.6300825540016e-05,-0.340332742093279,23.5510244598211,33.6860850210632,-34.9410586784924,-1.2549736574292,0.01253274588982,0.0291015454355706,33.2618233782492,0.99873169244729,0.179604287768326,-0.010231932814478,0.0272009371593533,401.09886958089,27.4575472938494,1.0988695808901,38.0677060888275,34.7042210727022,41.2455630458464,0,0.515307709976048,0.0437665331358573,345,20,0.860443494671999,0,20,0,0,5509.22420148442,6900,1.25244494463319,0.000356269713533974,-0.122913051169235,-2.52189782423972,-5.58520594645373,-3.49774766177043,-1.6785946631785,0,0,0.159737609880939,-14.9420776367188,-10.5763549804688,2.1490478515625,-8.266357421875,-2.91754150390625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.100000001490116,0
0.76,-0.00580191906970185,331.420943523096,-1.7506193205613e-05,-0.31427490579641,26.510750763964,38.0016209296464,-39.364806051854,-1.36318512220756,0.0156929567702477,0.0342310532429388,37.4399700436579,0.998989164680673,0.162745059481378,-0.00839410142235533,0.0249818246978926,397.372428322858,25.9202988497978,-2.62757167714221,42.0364376971251,36.7877331959239,46.3217630286413,0,0.512072958337435,0.0450134264073099,345,20,0.868566462328635,0,20,0,0,6201.05852050516,6900,1.11271325325888,0.000418447232822361,-0.144364295323726,-3.72644125803231,3.96873160829752,2.95972630414287,0.0260578362968695,0,0,-0.139731691374312,-18.9102783203125,-7.102294921875,0.9447021484375,-9.0711669921875,-1.3077392578125,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.100000001490116,0
0.78,0.0526801064411258,331.223879487143,0.00015904682513439,0.461257529492222,25.7929546969027,38.4212182727989,-36.8074694916645,1.61374878113436,0.0141070501159882,0.02589985223904,36.4305221470333,0.999008623748221,0.166416152070793,0.0126612933965259,0.0277348126548902,401.602010601508,23.008073393019,1.60201060150791,41.5124978043661,37.2620092009304,45.5108892645838,0,0.517407071835012,0.044187135908445,345,20,0.859376042398336,0,20,0,0,6029.52002750439,6900,1.14436969585055,0.000368540550546026,-0.127146489938355,4.22958227865013,-0.523939892758975,-0.717796067061322,0.775532435288631,0,0,0.0316564425916699,-17.4327392578125,-6.57861328125,1.51641845703125,-7.51953125,0.4849853515625,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0.100000001490116,0
