t,f01,f02,f03,f04,f05,f06,f07,f08,f09,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,f31,f32,f33,f34,f35,f36,f37,f38,f39,f40,f41,f42,f43,f44,f45,f46,f47,f48,raw01,raw02,raw03,raw04,raw05,raw06,raw07,raw08,raw09,raw10,raw11,raw12,raw13,raw14,raw15,raw16,raw17,raw18,raw19,raw20,chan_1,chan_2,chan_3,chan_4,chan_5,det_class,det_conf,amp_1,amp_2,amp_3,amp_4,amp_5,mit_1,mit_2,mit_3,mit_4,mit_5,mit_6
0.6,-0.130530490118308,331.972713864797,-0.00039319644255904,0.018923695250487,29.7130916762148,44.554507560096,-44.5202894066616,0.0342181534344661,0.000582607892520585,0.0969963194704364,41.7152960591902,0.994643948261275,0.214292270839675,0.000453639241194309,0.0305297044448798,400.024364145084,23.1378497923098,0.0243641450843484,48.9714730606004,45.776823692056,52.290235289409,0,0.418031574653499,-0.0522507391759321,345,20,0.862801460547584,0,20,0,0,6918.26128978218,6900,0.99736042207467,0.000410451127528688,-0.141605638997362,0.163132150313288,0.0970497656465525,0.0486928245351734,0.0508103722519112,0,0,-0.00236789546031857,0.0977599114092517,0.0085394316895411,-2.28694565251388,0.000706489789665921,0,-7.7742919921875,-7.80694580078125,-6.4246826171875,-9.8021240234375,-9.11053466796875,0,0,0,0,0,0,0,0,0,0,0.16845703125,-0.48565673828125,0.030181884765625,-0.28607177734375,-0.55169677734375,0,0,0,0,0,0,0.1,0,-0,0,-0,-0,NaN,NaN,NaN,NaN,NaN,NaN
0.62,0.0251467152046617,331.669582399013,7.58185752904197e-05,-0.00712379914864879,29.6337471537316,44.341297712649,-44.4821194055807,-0.140821692931716,0.000227759522160039,0.0973488355574601,41.6025184506665,0.994619464890712,0.215022826401737,-0.000171234805342287,0.0300841358931199,400.027939775164,22.9718823781412,0.0279397751640431,48.8629300729713,45.7272013223199,52.1358426477936,0,0.418735282130773,-0.0523657926085897,345,20,0.862790323285748,0,20,0,0,6892.8918656532,6900,1.00103122673115,0.000406479657812708,-0.14023548194541,0.00357563007969475,-0.108542987629079,-0.0793445224832183,-0.0260474943991358,0,0,0.00367080465648206,0.0721910890268486,0.00633679940638175,0.596831539917865,-0.000443041773006247,0,-8.23016357421875,-7.5767822265625,-6.0333251953125,-9.74810791015625,-9.0235595703125,0,0,0,0,0,0,0,0,0,0,-0.22454833984375,-0.344970703125,-0.011627197265625,-0.2498779296875,-0.5625,0,0,0,0,0,0,0.1,-0,-0,-0,-0,-0,0,0,1,333.979352267873,0,0
0.64,-0.023004047650154,331.731223709169,-6.93454399406243e-05,-0.00915342055481352,29.7047147099125,44.5173201603442,-44.4747985538778,0.042521606466444,0.000552433469966747,0.0971572641115753,41.7023846455171,0.994628120894764,0.214525121780055,-0.00021949393620102,0.0314146525423769,399.934521234245,22.9887272588549,-0.0654787657550173,48.9504593530679,45.7625338904079,52.2558370253857,0,0.418374089027802,-0.0524342539353631,345,20,0.862994575187451,0,20,0,0,6911.16537456231,6900,0.998384444018167,0.000409629725634852,-0.141322255344051,-0.0934185409190604,0.0875292800965397,0.0709675561808787,-0.00202962140616473,0,0,-0.00264678271298446,0.0146720294769736,0.00128313616296377,-2.40336703210411,0.000864927917326341,0,-7.960693359375,-8.13238525390625,-6.435302734375,-9.8948974609375,-9.38189697265625,0,0,0,0,0,0,0,0,0,0,0.20037841796875,-0.4951171875,0.053497314453125,-0.25006103515625,-0.54327392578125,0,0,0,0,0,0,0.1,0,-0,0,-0,-0,0,0,1,332.923371145416,0,0
0.66,0.00619432111508402,331.624652791805,1.86787111963381e-05,0.0158714086641515,29.7083734343502,44.5200353189248,-44.5084439015341,0.0115914173907257,0.00053696776191823,0.0970514716129982,41.7080845251673,0.994633411318045,0.214590367718954,0.000380535544723337,0.030789292502186,400.014064769786,22.9926556434311,0.0140647697855343,48.9691463509949,45.8237414018827,52.267929341351,0,0.418856606460279,-0.052228614180215,345,20,0.862822691279558,0,20,0,0,6909.46511621652,6900,0.998630123163325,0.000409309896643339,-0.141211914341966,0.0795435355405516,0.0186869979269844,0.00365872443765625,0.025024829218965,0,0,0.00024567914515794,0.0336373307025986,0.00294234610791527,-2.06629878815469,-0.00757743218131168,0,-7.96173095703125,-8.2188720703125,-6.5634765625,-9.73931884765625,-8.86895751953125,0,0,0,0,0,0,0,0,0,0,0.07574462890625,-0.42449951171875,-0.017669677734375,-0.26483154296875,-0.52020263671875,0,0,0,0,0,0,0.1,0,-0,-0,-0,-0,0,0,1,332.636763432218,0,0
0.68,0.0771579666597928,331.435448965565,0.000232799378885417,0.005394626700879,29.6772235483828,44.4656945750607,-44.4486793713894,0.0170152036712636,0.000530226296266306,0.097204625600296,41.6639389644539,0.994623891808624,0.214700822587296,0.000129479517178668,0.0302636182559262,400.011263266445,22.9724719757542,0.0112632664449279,48.9172025209696,45.7796810309813,52.1958818194479,0,0.418468428534329,-0.0530859583587194,345,20,0.862827282360526,0,20,0,0,6898.66480646661,6900,1.00019354376113,0.000407626660254179,-0.140631197787684,-0.00280150334060636,-0.0519438300252943,-0.031149885967352,-0.0104767819632725,0,0,0.00156342059780112,0.0411846771616257,0.00361003996995973,0.296249545200267,0.000175730269933894,0,-8.49176025390625,-7.90338134765625,-6.47174072265625,-9.98736572265625,-9.5828857421875,0,0,0,0,0,0,0,0,0,0,-0.2667236328125,-0.37408447265625,-0.055694580078125,-0.2669677734375,-0.62310791015625,0,0,0,0,0,0,0.1,-0,-0,-0,-0,-0,0,0,1,332.62028213753,0,0
0.7,-0.0494475826138584,331.57916032104,-0.00014912753432991,0.00318403401937273,29.7081575013324,44.5340296473414,-44.4882178324854,0.0458118148560089,0.000465947802448477,0.0969341446729877,41.7081462941232,0.994638772947059,0.214273608336863,7.63408183360422e-05,0.0303828755217301,399.976472371375,22.9608263284873,-0.0235276286254589,48.9499089525676,45.8033462248364,52.2401354241217,0,0.418220750568249,-0.0527343985655314,345,20,0.862903273557914,0,20,0,0,6908.98024671032,6900,0.998700206631131,0.00040871697219047,-0.141007355405691,-0.0347908950703868,0.0327064315980508,0.0309339529495674,-0.00221059268150627,0,0,-0.00149333712999566,0.0166012960384262,0.00145333721663798,-1.81640624297138,0.00121254098436341,0,-8.18731689453125,-8.3607177734375,-7.09539794921875,-10.1317749023438,-9.51251220703125,0,0,0,0,0,0,0,0,0,0,-0.00469970703125,-0.46124267578125,-0.049713134765625,-0.30828857421875,-0.613525390625,0,0,0,0,0,0,0.1,-0,-0,-0,-0,-0,0,0,1,332.501225242713,0,0
0.72,-0.00648107895152634,331.339515868872,-1.95602354718573e-05,2.22583640874818,28.4607352139236,46.4400243004032,-38.2796800031738,8.16034429722943,0.0542807777192299,0.0868657947397966,39.6501724276357,0.989653841776613,0.16291739600821,0.0561368658058293,0.0765966294222724,406.719569223742,32.1847041068993,6.71956922374164,43.5760722292763,32.6227546359431,51.6827085754457,0,0.370069463973827,-0.109703516578494,345,20,0.848749947914795,0,20,0,0,6545.0631421038,6900,1.05422970721442,0.000589023752401774,-0.203213194578609,6.7430968523671,-5.37383672329131,-1.24742228740879,2.2226523747288,0,0,0.0555295005832928,5.91618662807249,0.474999983393422,-2.08228569481409,0.00558687634067656,0,-4.893310546875,-4.18511962890625,0.87384033203125,-5.41644287109375,-3.90582275390625,0,0,0,0,0,0,0,0,0,0,0.111328125,-0.128662109375,-0.191436767578125,-0.50738525390625,0.190185546875,0,0,0,0,0,0,0.1,0,-0,-0,-0,0,0,0,1,333.476846365889,0,0
0.74,-0.0146138964152523,331.372047226003,-4.41011743072139e-05,-0.336160672263304,22.2744988465132,32.497938079965,-33.5652224336184,-1.06728435365346,0.0154946959803491,0.0767455004308664,31.182044182033,0.990453857588847,0.140815479871242,-0.0107805848231399,0.0692552959756565,403.23087260899,31.495672446653,3.23087260899041,32.346838584223,28.586323017153,34.9561455477969,0,0.364392119139937,-0.109329848605272,345,20,0.855940111312076,0,20,0,0,5151.67729271902,6900,1.33936960875867,0.000410081117115269,-0.141477985404777,-3.48869661475123,-11.2292336450533,-6.18623636741042,-2.56199708101148,0,0,0.285139901544246,5.32442667422105,0.543349703040541,0.665717367212735,0.00844138380187937,0,-4.7056884765625,-4.94744873046875,0.149169921875,-4.963623046875,-1.83184814453125,0,0,0,0,0,0,0,0,0,0,0.43963623046875,-0.1854248046875,0.204193115234375,-0.53497314453125,0.57147216796875,0,0,1,0,0,0,0.1,0,-0,0.204193115234375,-0,0,0,0,1,336.860582921761,0,0
0.76,0.0296171917206679,331.355759730421,8.93818527396759e-05,-0.707144702553447,26.7240180583323,38.1891205980918,-41.1807579070796,-2.99163730898778,0.0275192862690398,0.0726790326313468,37.5104410869502,0.994855559193973,0.111657679111404,-0.0188519431406916,0.0559603928017678,395.292383628328,27.0439714843879,-4.70761637167203,38.1773222254769,31.0973190308266,43.698966333626,0,0.379358913180986,-0.0849614654226101,345,20,0.873171350633877,0,20,0,0,6202.74234166988,6900,1.11241119168307,0.000457926110237539,-0.157984508031916,-7.93848898066244,5.83048364125392,4.44951921181916,-0.370984030290142,0,0,-0.226958417075604,1.39596413257133,0.11791359339349,2.91335044171497,-0.00848103227559532,0,-6.580810546875,-5.736328125,0.33111572265625,-8.0728759765625,-2.0361328125,0,0,0,0,0,0,0,0,0,0,0.286376953125,-0.22064208984375,0.429229736328125,-0.50775146484375,0.42852783203125,0,0,1,0,1,0,0.1,0,-0,0.429229736328125,-0,0.42852783203125,0,0,1,334.93303050912,0,0
0.78,0.0555805192885809,331.195614419652,0.00016781779971928,0.619405147716054,26.5425297246946,40.6306462856946,-38.2275044336384,2.40314185205627,0.0193733097963047,0.0694036229793684,37.2606582985614,0.99409091684384,0.123502604081366,0.0166235696308127,0.062151410229867,401.643359662646,25.2561799732331,1.64335966264576,39.1734956203794,34.1084174348719,43.690235079858,0,0.384595429940036,-0.0885576965638092,345,20,0.859333612679176,0,20,0,0,6156.05684849804,6900,1.12084734917344,0.000422142804356263,-0.145639267502929,6.3509760343178,0.99617339490247,-0.181488333637688,1.3265498502695,0,0,0.00843615749037019,1.83950702376961,0.160098898378078,-2.06219042381678,0.00195017282104049,0,-5.48980712890625,-4.96551513671875,-0.1617431640625,-5.1724853515625,-1.443115234375,0,0,0,0,0,0,0,0,0,0,0.32086181640625,-0.1531982421875,0.463714599609375,-0.1256103515625,0.3885498046875,0,0,1,0,1,0,0.1,0,-0,0.463714599609375,-0,0.3885498046875,0,0,1,335.409480275561,0,0
