-0.07726238514 325.4920251 -0.0002373710542 16.09745575 49.52897281 204.470362 -23.18958922 181.2807728 0.9209198007 0.8215195084 33.34920633 0.190017283 0.9773276155 0.4826938184 -1.279760978 354.2909216 33.85480312 -45.70907836 -8.360744714 -10.29232294 -4.583430814 1 0.1158827633 -0.309927251 335 0 0 0 0 0 0 1532.340624 0 0 -1 335 0 0 0 0 0 0 0 9.04358433 1.725669089 1.008297165 -0.01736854294 0
0.1815702834 332.3233852 0.0005463662549 2.192383844 11.93041356 30.39364128 -16.27376961 14.11987167 0.1805573886 0.1599040982 14.68255147 0.8569580243 0.6834200781 0.149318996 -0.05938565867 335.4901188 9.744974125 -64.50988118 8.524962432 -4.490499334 19.23967008 0.135 0.3614961484 -0.007345497751 335 0 0 0 0 0 0 2422.858093 0 0 -1 335 -18.80080282 16.88570715 -37.59855925 -13.9050719 0 0 0 0.5512658657 0.1381326762 -2.164680496 0.2116442898 0
0.8417695855 327.5074763 0.002570230136 0.4246355407 16.0280295 27.1373323 -22.32328146 4.81405084 0.06275161411 0.06983750895 22.44530431 0.9950225259 0.2397089759 0.01891868049 -0.1274800503 343.3300324 31.92801467 -56.66996756 26.860839 19.417314 29.68201951 0 0.4296349937 0.04104847169 335 0 0 0 0 0 0 3645.142299 0 0 -1 335 7.83991363 18.33587657 4.097615936 -1.767748303 0 0 0 8.546593138 1.079391829 -2.373048376 -0.02770205476 0
-2.711650016 336.6554079 -0.008054675351 0.6728701546 10.9662769 17.95201129 -15.29709159 2.654919702 0.1307967708 0.06196093878 15.23868154 0.9979894872 0.2689911236 0.04415540497 -0.1163653764 356.4782987 10.72057722 -43.52170129 19.86276236 15.34303275 24.39572292 0 0.4360069407 0.04457862142 335 0 0 0 0 0 0 2551.1024 0 0 -1 335 13.14826627 -6.998076636 -5.061752603 0.2482346139 0 0 0 1.941601606 0.4702930059 -0.2941701418 0.002442762474 0
0.3335979731 331.5727787 0.001006107843 -0.7849758743 10.62053024 13.97515845 -17.11920766 -3.144049201 0.06432415465 0.05582226699 14.90696579 0.9982848774 0.2937486145 -0.05265832669 -0.0392942001 347.6718805 14.56852952 -52.32811953 18.62954828 15.32532065 21.74177988 0 0.4351131368 0.04406515837 335 0 0 0 0 0 0 2468.283296 0 0 -1 335 -8.806418241 -1.233214087 -0.3457466592 -1.457846029 0 0 0 2.471649674 0.557834694 1.152836675 -0.01079261841 0
0.04632381549 329.4611334 0.0001406047961 0.2539384127 12.67479843 19.5839741 -17.79951506 1.784459036 0.02392633473 0.04820349485 17.88974096 0.999185489 0.2329006543 0.01419463889 -0.01513025951 349.7522543 14.69324093 -50.2477457 21.78825051 19.22256873 23.88915385 0 0.4374982884 0.03715766819 335 0 0 0 0 0 0 2946.69834 0 0 -1 335 2.080373824 3.158702236 2.054268194 1.038914287 0 0 0 2.125957472 0.3723944056 -2.287229411 -0.01523188386 0
-0.2705416352 330.59781 -0.0008183406757 0.06573042797 11.06440643 16.52722559 -16.02993718 0.4972884105 0.01300709614 0.04397690278 15.62605164 0.9992945745 0.2644982658 0.004206464273 0.01781438749 351.0784687 10.93462002 -48.92153134 19.57355376 18.03980702 21.12951671 0 0.4428639366 0.04299925303 335 0 0 0 0 0 0 2582.681452 0 0 -1 335 1.326214367 -2.214696756 -1.610392004 -0.1882079848 0 0 0 0.9685171978 0.2140064565 0.5008369813 -0.005742791867 0
-0.1623996079 331.5698828 -0.0004897899851 -0.130671567 11.60030543 17.15482166 -17.1743057 -0.01948403627 0.01141793897 0.04963169463 16.3761853 0.9990699351 0.2662390438 -0.007979365438 0.01628721787 349.1566534 10.4728896 -50.84334657 20.31747602 18.21807205 22.13722286 0 0.4240231457 0.02918118683 335 0 0 0 0 0 0 2714.588606 0 0 -1 335 -1.921815233 0.743922261 0.5358990035 -0.196401995 0 0 0 0.2291668709 0.04575359157 2.419893011 -0.01080250848 0
-0.01992474567 331.899301 -6.003250266e-05 0.160517572 11.7309231 17.71978543 -16.93918292 0.7806025167 0.00923044506 0.04803198709 16.56370679 0.9991790684 0.2518221872 0.009690920883 0.02187510353 350.4090216 10.65196416 -49.59097842 20.46712364 18.58303952 22.22144656 0 0.4397992421 0.04281424476 335 0 0 0 0 0 0 2748.213359 0 0 -1 335 1.252368149 0.1496476208 0.1306176657 0.291189139 0 0 0 0.4812643022 0.09532757995 -1.994693242 0.001231656751 0
-0.1419393672 332.2193337 -0.0004272459571 -0.02006757819 11.33498758 16.6292559 -16.70770418 -0.07844827509 0.005176116504 0.04587183368 16.00815976 0.9992403727 0.259533693 -0.001253584328 0.02657872983 350.0915853 10.11021965 -49.90841472 19.84067868 18.42963088 21.25001994 0 0.4308362167 0.03579778786 335 0 0 0 0 0 0 2658.151833 0 0 -1 335 -0.3174362961 -0.6264449596 -0.3959355182 -0.1805851502 0 0 0 0.3855127613 0.08064629869 0.7412776795 0.0108280176 0
0.1472616425 331.6889294 0.0004439751508 0.3018113987 30.70641831 45.47734191 -44.03016791 1.447173996 0.0459525404 0.04184559237 43.24717043 0.9977509567 0.2080528863 0.006978754811 -0.00980910308 380.7672951 77.52741606 -19.23270494 49.7597423 18.68232125 56.58469971 0 0.4962922886 0.04827346682 335.4965965 0.9931929024 0.8847720104 0 0.99439 0.9951560548 1.99031211 7173.079657 333.3807291 0.04647665229 0.004159948922 -1.395648705 30.67570978 29.91906362 19.37143073 0.3218789769 0.4965964512 0.9931929024 0.04647665229 23.94410497 1.300899584 -2.432723701 -0.03939139547 0
-0.2011769514 332.114519 -0.000605745729 2.858786479 17.84673187 31.74014761 -24.68235741 7.057790209 0.1951986747 0.1010547464 24.18674315 0.9979021926 0.1981668732 0.1181964211 0.0372788685 417.3051436 19.19211041 17.3051436 30.65136966 20.2995729 44.06776683 0 0.5327300426 0.04097002537 336.4971524 2.994304757 0.8067580639 0 2.99432 0.99481867 1.98963734 4015.960223 1007.741663 0.2509341745 0.0004966976131 -0.1671373324 36.53784853 -19.10837264 -12.85968644 2.556975081 1.000555928 2.001111855 0.2044575222 5.870113543 1.182278087 -0.3691498678 0.01677150354 0
-0.01201050448 331.7353033 -3.620508387e-05 -2.612720014 18.69485757 21.29424434 -31.99341505 -10.69917071 0.1281103673 0.06872080622 25.7905209 0.9980056189 0.237006796 -0.1013054379 0.005850704713 390.6202202 31.66834827 -9.379779793 29.95103461 20.30736709 39.09888556 0 0.4853287727 0.02799702656 337.4971906 4.994381129 0.8645887764 0 4.994445 0.9956119096 1.991223819 4277.852167 1685.756404 0.3940660728 0.0006775394021 -0.2286676447 -26.68492339 -0.7003350551 0.8481257048 -5.471506493 1.000038186 2.000076372 0.1431318983 8.090359605 1.219043367 1.009378753 0.0170493003 0
0.02392348383 331.6454236 7.213572729e-05 0.09771115194 29.50800596 43.52639577 -42.4094579 1.116937872 0.009708140902 0.03735407476 41.69075972 0.9988530395 0.137451585 0.002343712434 -0.01023807366 394.9140894 35.85601938 -5.085910587 46.02334523 39.15910223 49.7703267 0 0.5107143012 0.04497733347 338.4973293 6.994658689 0.8579652556 0 6.9946 0.9945216763 1.989043353 6912.464111 2367.839985 0.3425464417 0.0009608297562 -0.3252383064 4.293869206 16.07231062 10.81314838 2.710431166 1.00013878 2.00027756 -0.0515196311 6.76509487 0.5554482073 -2.346039037 -0.01218573275 0
-0.1472238874 331.8964072 -0.0004435838538 0.0539330888 26.96765543 39.51484879 -38.83184166 0.6830071213 0.01225159918 0.02988099631 38.1124685 0.9996078843 0.1459277212 0.001415103533 0.008243851359 401.9101962 22.47946866 1.91019616 43.12308827 39.74055729 46.24913843 0 0.5190577549 0.04651412616 339.4972807 8.994561412 0.8452061329 0 8.994575 0.9949691011 1.989938202 6324.077516 3053.795827 0.4828839969 0.00058816958 -0.199681973 6.996106747 -2.900256958 -2.540350525 -0.04377806314 0.9999513619 1.999902724 0.1403375551 2.444818057 0.2620139148 0.3115042205 0.00374434781 0
