375 -203.63062 -0.00020363067 -6.25 0 0.44182038 400 335 0 0 0 0 374.71036 -183.00072 -3.7752032 -6.3764033 0.031415928 0.4512651 400 335 0 0 0 0 374.42206 -153.45836 -1.1713146 -6.500895 0.062831856 0.55220085 400 335 0 0 0 0 374.1022 -120.55533 -0.72842211 -6.5584097 0.078539819 0.59416384 400 335 0 0 0 0 373.77982 -90.438644 -0.42487016 -6.7259574 0.12566371 0.69899678 400 335 0 0 0 0 373.45676 -68.425941 -0.26933509 -6.8341379 0.15707964 0.72600079 400 335 0 0 0 0 373.13373 -57.689175 -0.21672785 -6.8872576 0.17278759 0.72611248 400 335 0 0 0 0 372.81094 -58.23143 -0.22794898 -7.0428271 0.21991149 0.7063812 400 335 0 0 0 0 372.48849 -66.695808 -0.28310874 -7.143415 0.25132743 0.68854618 400 335 0 0 0 0 372.1665 -79.209274 -0.36281046 -7.1927819 0.26703537 0.6759029 400 335 0 0 0 0 371.84509 -91.22789 -0.4637416 -7.3372288 0.31415927 0.64095581 400 335 0 0 0 0 371.52432 -98.648911 -0.53491294 -7.4305105 0.34557518 0.61921561 400 335 0 0 0 0 371.2041 -98.674942 -0.5603404 -7.4762473 0.36128315 0.61384839 400 335 0 0 0 0 370.88406 -90.345032 -0.52109838 -7.5658584 0.39269909 0.60745656 400 335 0 0 0 0 370.56396 -74.599983 -0.41809839 -7.6954856 0.43982297 0.62278432 400 335 0 0 0 0 370.24374 -53.927483 -0.29760829 -7.7786593 0.47123891 0.61847502 400 335 0 0 0 0 369.92352 -31.704659 -0.18769082 -7.8592701 0.50265485 0.55274528 400 335 0 0 0 0 369.60342 -11.391074 -0.091339253 -7.8986259 0.51836276 0.46537429 400 335 0 0 0 0 369.28351 4.2395844 -0.00036080455 -7.9754524 0.5497787 0 400 335 0 0 0 0 368.9639 13.660603 -0.00034164274 -8.086009 0.59690261 0 400 335 0 0 0 0 368.64453 16.83567 -0.00033497313 -8.1566048 0.62831855 0 400 335 0 0 0 0 368.32547 15.112416 -0.00033810045 -8.1909704 0.64402652 0 400 335 0 0 0 0 368.00665 10.820096 -0.00034636626 -8.2903442 0.69115037 0 400 335 0 0 0 0 367.68814 6.6801481 -0.00035432767 -8.3534927 0.72256631 0 400 335 0 0 0 0 367.3699 5.1742659 -0.00035702129 -8.3841372 0.73827428 0 400 335 0 0 0 0 367.05191 8.0127354 -0.00035102648 -8.4723568 0.78539819 0 400 335 0 0 0 0 366.73422 15.812943 -0.00033510849 -8.5005255 0.80110615 0 400 335 0 0 0 0 366.41681 28.043314 -0.00031033042 -8.5813255 0.84823 0 400 335 0 0 0 0 366.09967 43.225201 -0.00027964957 -8.6321049 0.87964594 0 400 335 0 0 0 0 365.78278 59.3288 -0.00024712548 -8.6565685 0.89535391 0 400 335 0 0 0 0 365.46619 74.261177 -0.0002169441 -8.726263 0.94247782 0 400 335 0 0 0 0 365.14987 86.331673 -0.00019248671 -8.7482624 0.95818573 0 400 335 0 0 0 0 364.83383 94.593651 -0.00017564661 -8.8105688 1.0053097 0 400 335 0 0 0 0 364.51804 98.996376 -0.00016652529 -8.8490334 1.0367255 0 400 335 0 0 0 0 364.20255 100.32766 -0.00016354717 -8.8673439 1.0524335 0 400 335 0 0 0 0 363.88733 99.975624 -0.000163936 -8.9185925 1.0995574 0 400 335 0 0 0 0 363.57236 99.575798 -0.00016442071 -8.9344492 1.1152654 0 400 335 0 0 0 0 363.25769 100.62996 -0.00016199776 -8.9783421 1.1623893 0 400 335 0 0 0 0 362.94327 104.18312 -0.00015457709 -9.0045433 1.1938052 0 400 335 0 0 0 0 362.62912 110.62558 -0.00014137811 -9.0167265 1.2095132 0 400 335 0 0 0 0 362.31528 119.65439 -0.00012300668 -9.0496101 1.2566371 0 400 335 0 0 0 0 362.00168 130.39087 -0.00010122016 -9.0684795 1.288053 0 400 335 0 0 0 0 361.68835 141.61646 -7.8455669e-05 -9.0769987 1.303761 0 400 335 0 0 0 0 361.37531 152.06601 -5.7243484e-05 -9.0989008 1.3508848 0 400 335 0 0 0 0 361.06253 160.70944 -3.9643775e-05 -9.1104574 1.3823007 0 400 335 0 0 0 0 360.75003 166.96045 -2.6829215e-05 -9.1153231 1.3980087 0 400 335 0 0 0 0 360.43777 170.95509 -1.852779e-05 -9.1262732 1.4451326 0 400 335 0 0 0 0 360.12582 187.16808 1.4209789e-05 -9.1305361 1.4765486 0 400 335 0 0 0 0 359.81412 216.39226 7.2969568e-05 -9.1317568 1.4922565 0 400 335 0 0 0 0 359.50269 254.58421 0.00014966476 -9.1317825 1.5393804 0 400 335 0 0 0 0 359.19156 296.47192 0.00023375126 -9.1287718 1.5707964 0 400 335 0 0 0 0 358.88068 336.46149 0.00031404139 -9.1233397 1.6022123 0 400 335 0 0 0 0 358.57138 369.4939 0.29982793 -9.1197166 1.6179202 0 400 335 0 0 0 0 358.33194 390.94446 3.9802897 -9.1235046 1.6650441 0 400 335 0 0 0 0 358.28687 398.20279 9.9904003 -9.1785917 1.69646 0 400 335 0 0 0 0 358.47861 391.12888 15.905214 -9.2286749 1.712168 0 400 335 0 0 0 0 358.85474 367.88803 19.134912 -9.4567776 1.7592919 0 400 335 0 0 0 0 359.26602 335.02509 17.496948 -9.6321192 1.7907078 0 400 335 0 0 0 0 359.50491 300.81393 10.16701 -9.7081852 1.8064158 0 400 335 0 0 0 0 359.36682 272.80545 0.00018624468 -9.8082504 1.8535397 0 400 335 0 0 0 0 359.05579 252.3389 0.00014562241 -9.8041821 1.8849556 0 400 335 0 0 0 0 358.745 242.29559 0.0001258463 -9.7976933 1.9163715 0 400 335 0 0 0 0 358.43451 244.17566 0.00012991662 -9.7935419 1.9320794 0 400 335 0 0 0 0 358.12427 257.50092 0.00015687714 -9.7774639 1.9792033 0 400 335 0 0 0 0 357.81433 279.99496 0.00020217497 -9.7637281 2.0106194 0 400 335 0 0 0 0 357.50464 308.03214 0.00025855892 -9.7559557 2.0263274 0 400 335 0 0 0 0 357.19519 337.27231 0.00031734872 -9.7290249 2.073451 0 400 335 0 0 0 0 356.88641 363.35492 0.1198709 -9.7081556 2.104867 0 400 335 0 0 0 0 356.62332 381.931 2.7782643 -9.6992807 2.120575 0 400 335 0 0 0 0 356.51062 389.77258 7.6204925 -9.7027397 2.1519909 0 400 335 0 0 0 0 356.59512 386.13647 12.706059 -9.7940798 2.1991148 0 400 335 0 0 0 0 356.8501 372.69922 16.223581 -9.9115391 2.2305307 0 400 335 0 0 0 0 357.1875 353.0202 16.837534 -9.9807024 2.2462387 0 400 335 0 0 0 0 357.4812 331.65219 13.928719 -10.184185 2.2933626 0 400 335 0 0 0 0 357.59674 313.10379 7.6785426 -10.2735 2.3247786 0 400 335 0 0 0 0 357.42319 300.74661 0.00024407027 -10.292323 2.3404865 0 400 335 0 0 0 0 357.11383 293.58508 0.00023005644 -10.271168 2.3876104 0 400 335 0 0 0 0 356.80475 291.82596 0.00022684713 -10.249571 2.4190264 0 400 335 0 0 0 0 356.49594 295.15533 0.0002338146 -10.23787 2.4347343 0 400 335 0 0 0 0 356.18738 302.43732 0.00024868705 -10.199165 2.4818583 0 400 335 0 0 0 0 355.87909 311.93469 0.00026798999 -10.170361 2.5132742 0 400 335 0 0 0 0 355.57108 321.61096 0.00028765062 -10.139157 2.5446901 0 400 335 0 0 0 0 355.26334 329.46304 0.00030366259 -10.105557 2.5761061 0 400 335 0 0 0 0 354.95587 333.83044 0.00031270494 -10.069564 2.607522 0 400 335 0 0 0 0 354.64865 333.63507 0.00031262156 -10.05067 2.62323 0 400 335 0 0 0 0 354.34171 328.51791 0.00030269427 -9.9904022 2.6703537 0 400 335 0 0 0 0 354.035 318.85648 0.00028367821 -9.947238 2.7017696 0 400 335 0 0 0 0 353.72861 305.6676 0.00025760697 -9.9247608 2.7174776 0 400 335 0 0 0 0 353.42242 290.41589 0.00022740972 -9.8537531 2.7646015 0 400 335 0 0 0 0 353.11655 274.76331 0.0001964104 -9.8034363 2.7960174 0 400 335 0 0 0 0 352.81091 260.30142 0.00016779224 -9.7773848 2.8117254 0 400 335 0 0 0 0 352.50555 248.30928 0.00014411325 -9.6956654 2.8588493 0 400 335 0 0 0 0 352.20047 239.57251 0.00012694474 -9.6382141 2.8902652 0 400 335 0 0 0 0 351.89563 234.28894 0.00011668235 -9.6085987 2.9059732 0 400 335 0 0 0 0 351.59106 232.07039 0.00011254977 -9.5161943 2.9530971 0 400 335 0 0 0 0 351.28674 232.03543 0.00011278412 -9.4516287 2.984513 0 400 335 0 0 0 0 350.9827 232.97363 0.00011496454 -9.418458 3.000221 0 400 335 0 0 0 0 350.67892 233.55209 0.00011642528 -9.3153973 3.0473449 0 400 335 0 0 0 0 350.37543 232.52998 0.00011468461 -9.2437353 3.0787609 0 400 335 0 0 0 0 350.07214 228.94717 0.00010782234 -9.1697111 3.1101768 0 400 335 0 0 0 0 349.76917 222.2594 9.4749856e-05 -9.0933285 3.1415927 0 400 335 0 0 0 0 349.46643 212.4015 7.5336851e-05 -9.0542526 3.1573007 0 400 335 0 0 0 0 349.25668 191.69164 26.431004 -8.9568539 3.2044246 0.10817361 400 335 0 0 0 0 349.10184 163.34708 48.778236 -8.9116335 3.2358403 0 400 335 0 0 0 0 348.79968 129.82025 71.922516 -8.8699598 3.2515483 0 400 335 0 0 0 0 348.49777 97.1642 89.064697 -8.7414141 3.2986722 0 400 335 0 0 0 0 348.19614 70.881538 100.94076 -8.6527796 3.3300881 0 400 335 0 0 0 0 347.89478 54.689907 109.04472 -8.6075821 3.3457961 0 400 335 0 0 0 0 347.59366 49.880272 115.25864 -8.4684734 3.39292 0 400 335 0 0 0 0 347.29279 55.232494 121.42978 -8.3728046 3.424336 0 400 335 0 0 0 0 346.99219 67.463463 128.98734 -8.3240929 3.4400439 0 400 335 0 0 0 0 346.69186 82.073265 138.67619 -8.174448 3.4871678 0 400 335 0 0 0 0 346.39178 94.381851 150.45453 -8.071764 3.5185838 0 400 335 0 0 0 0 346.09198 100.52456 163.56412 -8.0195456 3.5342917 0 400 335 0 0 0 0 345.79242 98.200958 176.74561 -7.8593931 3.5814157 0 400 335 0 0 0 0 345.4931 87.039162 188.54265 -7.749711 3.6128316 0 400 335 0 0 0 0 345.19409 68.52832 197.62421 -7.6939964 3.6285396 0 400 335 0 0 0 0 344.89529 45.56657 203.05634 -7.5233631 3.6756635 0 400 335 0 0 0 0 344.59677 21.748192 204.47037 -7.4067011 3.7070794 0 400 335 0 0 0 0 344.29852 0.55935824 202.09995 -7.2877169 3.7384953 0 400 335 0 0 0 0 347.53943 -9.6508064 168.57887 -8.058219 3.7699113 1 400 335 0 0 0 0 352.53125 5.2734246 107.20677 -8.7519369 3.7856193 1 400 335 0 0 0 0 352.24359 21.893818 107.05772 -9.2548628 3.8327429 0 400 335 0 0 0 0 351.93872 31.254908 109.35232 -9.1953716 3.8641589 0 400 335 0 0 0 0 351.63409 30.364216 112.3233 -9.1647367 3.8798668 0 400 335 0 0 0 0 351.32974 18.574911 114.17835 -9.0692759 3.9269907 0 400 335 0 0 0 0 351.02567 -2.4287324 113.25113 -9.0026751 3.9584067 1 400 335 0 0 0 0 353.89264 -12.911046 51.547878 -9.4428024 3.9741147 1 400 335 0 0 0 0 354.41138 -10.950947 -0.28242517 -9.9043036 4.0212388 1 400 335 0 0 0 0 354.10461 -16.774637 -2.3321259 -9.8616781 4.0526547 1 400 335 0 0 0 0 353.79813 -31.838734 -6.0862441 -9.8394709 4.0683627 1 400 335 0 0 0 0 353.50656 -58.194855 0.00023711746 -9.7730188 4.1154861 0 400 335 0 0 0 0 353.20059 -90.103432 0.00017299446 -9.7233543 4.1469021 0 400 335 0 0 0 0 352.89487 -124.25402 0.00010438759 -9.697629 4.1626101 0 400 335 0 0 0 0 352.58945 -156.73172 3.9126677e-05 -9.6168871 4.209734 0 400 335 0 0 0 0 352.28427 -184.0715 -1.5858202e-05 -9.5600882 4.2411499 0 400 335 0 0 0 0 351.97937 -203.77029 -5.55609e-05 -9.5307989 4.2568579 0 400 335 0 0 0 0 351.67471 -214.62236 -7.7569879e-05 -9.4393711 4.3039818 0 400 335 0 0 0 0 351.37033 -216.83533 -8.2300387e-05 -9.4077101 4.3196898 0 400 335 0 0 0 0 351.06622 -211.92078 -7.2775569e-05 -9.3426104 4.3511057 0 400 335 0 0 0 0 350.76236 -202.38841 -5.4014756e-05 -9.2405243 4.3982296 0 400 335 0 0 0 0 350.45877 -191.30174 -3.2144999e-05 -9.2053127 4.4139376 0 400 335 0 0 0 0 350.15546 -181.7718 -1.3388405e-05 -9.0961351 4.4610615 0 400 335 0 0 0 0 349.85239 -176.47076 -3.0892425e-06 -9.0204 4.4924774 0 400 335 0 0 0 0 349.54956 -177.23955 -4.9294727e-06 -8.9816484 4.5081854 0 400 335 0 0 0 0 349.24704 -184.84583 -2.0444388e-05 -8.8618574 4.5553093 0 400 335 0 0 0 0 348.94476 -198.92123 -4.8897342e-05 -8.7790546 4.5867252 0 400 335 0 0 0 0 348.64273 -218.07848 -8.7513748e-05 -8.7367716 4.6024332 0 400 335 0 0 0 0 348.34097 -240.18011 -0.00013201873 -8.6063967 4.6495571 0 400 335 0 0 0 0 348.03949 -262.70938 -0.00017737877 -8.5165453 4.6809731 0 400 335 0 0 0 0 347.73825 -283.17993 -0.00021862118 -8.4707394 4.696681 0 400 335 0 0 0 0 347.43729 -299.51898 -0.00025160034 -8.3298082 4.7438049 0 400 335 0 0 0 0 347.13657 -310.36563 -0.00027359452 -8.2329264 4.7752209 0 400 335 0 0 0 0 346.83612 -315.24289 -0.00028364957 -8.1836081 4.7909288 0 400 335 0 0 0 0 346.53595 -314.58322 -0.00028263056 -8.0321455 4.8380527 0 400 335 0 0 0 0 346.23602 -309.61185 -0.00027298782 -7.9282517 4.8694687 0 400 335 0 0 0 0 345.93634 -302.11322 -0.0002582903 -7.8754292 4.8851767 0 400 335 0 0 0 0 345.63693 -294.12341 -0.00024261007 -7.7680354 4.9165926 0 400 335 0 0 0 0 345.3378 -287.59991 -0.00022986217 -7.6025753 4.9637165 0 400 335 0 0 0 0 345.03888 -279.43707 -23.189589 -7.4893575 4.9951324 0 400 335 0 0 0 0 345.40704 -276.00458 -11.928186 -7.5434027 5.0265484 0.1065307 400 335 0 0 0 0 345.4108 -280.85742 -5.9620562 -7.5077357 5.0579643 0.19253676 400 335 0 0 0 0 345.29248 -291.37155 -4.979558 -7.4409881 5.0893803 0.19786267 400 335 0 0 0 0 345.16324 -305.76819 -3.8132501 -7.4065366 5.1050882 0.11937348 400 335 0 0 0 0 345.00217 -321.98343 -4.1424165 -7.2908993 5.1522121 0.1202098 400 335 0 0 0 0 344.88217 -337.07358 -5.6490726 -7.2204056 5.1836281 0.067619711 400 335 0 0 0 0 344.81229 -349.23993 -6.5702286 -7.1616936 5.215044 0.045670085 400 335 0 0 0 0 344.79282 -356.84213 -8.0492201 -7.1152134 5.24646 0.023596464 400 335 0 0 0 0 344.8425 -358.89395 -10.420177 -7.0980158 5.2621679 0.051151812 400 335 0 0 0 0 344.98093 -355.55573 -12.206424 -7.0807681 5.2935834 0.030112088 400 335 0 0 0 0 345.17136 -348.09329 -13.018009 -7.088203 5.3407073 0.03007012 400 335 0 0 0 0 345.36581 -338.41687 -12.423007 -7.0989742 5.3721232 0.062306393 400 335 0 0 0 0 345.5238 -328.23398 -11.88626 -7.1020465 5.4035392 0.088401347 400 335 0 0 0 0 345.64197 -319.54037 -9.3333349 -7.096282 5.4349551 0.069055706 400 335 0 0 0 0 345.63824 -313.94345 -6.9104142 -7.0817213 5.4506631 0.10313756 400 335 0 0 0 0 345.5759 -311.17957 -6.3865314 -7.0098124 5.497787 0 400 335 0 0 0 0 345.40921 -312.83902 -0.57251996 -6.9321866 5.5292029 0 400 335 0 0 0 0 345.11139 -317.03857 -0.00028896562 -6.819818 5.5606189 0 400 335 0 0 0 0 344.81268 -322.043 -0.00029927318 -6.7048407 5.5920348 0 400 335 0 0 0 0 344.51425 -326.73895 -0.0003089635 -6.5875392 5.6234508 0 400 335 0 0 0 0 344.21606 -330.01913 -0.00031582208 -6.5280175 5.6391587 0 400 335 0 0 0 0 343.91815 -331.00665 -0.00031809512 -6.345973 5.6862826 0 400 335 0 0 0 0 343.62048 -329.17905 -0.00031473764 -6.2217121 5.7176986 0 400 335 0 0 0 0 343.32309 -324.43076 -0.00030553856 -6.0951352 5.7491145 0 400 335 0 0 0 0 343.02594 -317.06763 -0.00029110952 -5.9662442 5.7805305 0 400 335 0 0 0 0 342.72906 -307.73798 -0.00027274713 -5.9009318 5.7962384 0 400 335 0 0 0 0 342.86948 -289.05829 -20.520052 -5.7685728 5.8276544 0.00220856 400 335 0 0 0 0 343.18082 -275.26648 -13.400015 -5.8338728 5.8747783 0.17542505 400 335 0 0 0 0 343.25958 -266.06 -7.210032 -5.7994118 5.9061942 0.18364754 400 335 0 0 0 0 343.13293 -261.6557 -3.2328904 -5.7133856 5.9376101 0.25724417 400 335 0 0 0 0 342.92941 -260.27786 -2.4349146 -5.6067672 5.9690261 0.28065771 400 335 0 0 0 0 342.71613 -260.7063 -2.3189387 -5.5517421 5.9847341 0.27872571 400 335 0 0 0 0 342.50165 -261.80658 -2.376286 -5.4398103 6.01615 0.2786828 400 335 0 0 0 0 342.28696 -262.43491 -2.1633832 -5.2687683 6.0632739 0.28333515 400 335 0 0 0 0 342.07492 -261.31006 -2.8090858 -5.1531968 6.0946898 0.29394606 400 335 0 0 0 0 341.88397 -257.51065 -3.5169523 -5.0412846 6.1261058 0.24183244 400 335 0 0 0 0 341.67117 -251.53287 -1.5959923 -4.9223332 6.1575217 0.31662676 400 335 0 0 0 0 341.43961 -242.59489 -2.0326369 -4.8595347 6.1732297 0.33052638 400 335 0 0 0 0 341.23267 -230.04854 -7.2525411 -4.6758037 6.2203536 0.41446844 400 335 0 0 0 0 341.1452 -214.79495 -8.4211302 -4.5834308 6.2517695 0.42117175 400 335 0 0 0 0
