test_id,VARIANT_NAME,priority,channel,shape,amp,k,f,phase,channel2,amp2,t_on,dwell,e_meas_Vdc,e_meas_Vac,e_meas_Iac,e_meas_Vbat,e_meas_Ibat,dVdc_V,Vdc_pre_V,Vdc_dur_V,Vdc_post_V,e_I_rms_A,I_dc_A,I_peak_A,I_peak_on_A,I2_pre_pct,I2_dur_pct,THD50_pre_pct,THD50_dur_pct,THD50_post_pct,THD_full_pre_pct,THD_full_dur_pct,THD_full_post_pct,PF_pre,PF_dur,PF_post,Pac_dur_kW,Pdc_dur_kW,P_charge_pre_kW,P_charge_dur_kW,P_charge_post_kW,power_retention_pct,Ibat_dur_A,Vbat_dur_V,Iref_pre_A,Iref_dur_A,D_dcdc_dur,state_dur,state_post,t_switch_ms,trip,t_trip_ms,Vdc_over_on_V,Vdc_under_on_V,Vdc_over_off_V,Vdc_under_off_V,t_settle_ms,t_rec_Vdc_ms,t_rec_P_ms,t_rec_THD_ms,t_rec_ms,sim_wall_s,status
D0253,MPCC_P,D,Iac,hall,-15.6421299678753,87.8543478493579,100,0,,0,0.776947198332214,0.109384064519545,0,0,2.95200216105563,0,0,-0.0199172242070631,399.967461614363,399.980082775793,400.010076343042,6.52016830443793,-1.99859043034342,57.4383985883313,57.4383985883313,0.00866877438535473,15.6406657078935,5.05400411001915,17.6057338941763,4.9522481601908,10.9626434748368,22.1935927125364,10.8794459921743,0.99956312412234,0.999606017266161,0.999600149604414,7.02103286008926,6.90321096734141,6.9,6.9,6.9,100,20,345,41.3179305113787,41.3161352381222,0.86288293497333,0,0,NaN,0,NaN,12.9619384444029,-14.9637771020407,12.727485288122,-13.1951181035164,0,0,0,0,0,391.15734,OK
