test_id,VARIANT_NAME,priority,channel,shape,amp,k,f,phase,channel2,amp2,t_on,dwell,e_meas_Vdc,e_meas_Vac,e_meas_Iac,e_meas_Vbat,e_meas_Ibat,dVdc_V,Vdc_pre_V,Vdc_dur_V,Vdc_post_V,e_I_rms_A,I_dc_A,I_peak_A,I_peak_on_A,I2_pre_pct,I2_dur_pct,THD50_pre_pct,THD50_dur_pct,THD50_post_pct,THD_full_pre_pct,THD_full_dur_pct,THD_full_post_pct,PF_pre,PF_dur,PF_post,Pac_dur_kW,Pdc_dur_kW,P_charge_pre_kW,P_charge_dur_kW,P_charge_post_kW,power_retention_pct,Ibat_dur_A,Vbat_dur_V,Iref_pre_A,Iref_dur_A,D_dcdc_dur,state_dur,state_post,t_switch_ms,trip,t_trip_ms,Vdc_over_on_V,Vdc_under_on_V,Vdc_over_off_V,Vdc_under_off_V,t_settle_ms,t_rec_Vdc_ms,t_rec_P_ms,t_rec_THD_ms,t_rec_ms,sim_wall_s,status
E-DC-01c,MPCC_D,P1,Vdc,step,100,0,50,0,NaN,0,0.7,0.3,100,0,-3.67699924645341e-05,0,0,-63.8737581422039,400.006707696301,336.126241857796,399.985382035735,70.7965870753777,0.000192955014666382,1.06889451416638,22.7071144154257,0.0738146658426878,31.5405575372418,5.48114381479756,465.028909753468,5.48475695015544,5.65004463089252,2009.99181881702,5.73602409515904,0.999960497130096,0.267317184457437,0.999969775358722,5.02514396131973e-05,0.00225948297324393,6.9,0,6.9,0,0,335,46.5664698091187,-100,0.980000000000017,0,0,NaN,0,NaN,9.95940250526201,0.343195709317001,29.017361157735,-0.244456230475976,16.5000000000001,122,36.1,120,122,886.1904326,OK
