VARIANT_NAME,Vdc_V,Pac_kW,Pdc_kW,PF,THD50_pct,THD_full_pct,I2_pct,P_charge_kW,Ibat_A,Vbat_V,state,D_dcdc,Iref_A,trip,sim_wall_s,op
MPCC_D_F10,399.922465547953,3.53134987626285,3.50316131867558,0.999780788229556,3.46733551968481,4.47373606594672,0.129357186902074,3.5,9.99999999999998,350,1,0.875252486736401,25.1851609940248,0,892.7900615,cv
