VARIANT_NAME,Vdc_V,Pac_kW,Pdc_kW,PF,THD50_pct,THD_full_pct,I2_pct,P_charge_kW,Ibat_A,Vbat_V,state,D_dcdc,Iref_A,trip,sim_wall_s,op
MPCC_D_F1,399.835201512275,7.00728737072381,6.90304871554657,0.999972696825498,2.76365732977488,3.27840210876134,0.0861673648137068,6.9,20,345,0,0.863172625725364,46.6349092951525,0,721.8032599,cc
